Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.531 [0.500 - 0.570],0.524 [0.522 - 0.526],0.525 [0.476 - 0.584],0.524 [0.522 - 0.526],0.002 [0.001 - 0.002],0.049 [-0.000 - 0.107],0.003 [0.003 - 0.004]
Demographic,0.626 [0.599 - 0.659],0.581 [0.580 - 0.584],0.584 [0.539 - 0.633],0.581 [0.580 - 0.584],0.002 [0.002 - 0.002],0.166 [0.120 - 0.214],0.004 [0.004 - 0.005]
Metabolite+Demographic,0.615 [0.586 - 0.652],0.583 [0.582 - 0.586],0.586 [0.533 - 0.642],0.583 [0.582 - 0.586],0.002 [0.002 - 0.002],0.170 [0.117 - 0.226],0.004 [0.004 - 0.005]
