Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.576 [0.546 - 0.608],0.545 [0.543 - 0.548],0.549 [0.496 - 0.600],0.545 [0.543 - 0.548],0.003 [0.002 - 0.003],0.095 [0.040 - 0.145],0.005 [0.005 - 0.006]
Demographic,0.648 [0.619 - 0.673],0.626 [0.624 - 0.628],0.627 [0.582 - 0.667],0.626 [0.624 - 0.628],0.004 [0.003 - 0.004],0.254 [0.209 - 0.295],0.007 [0.006 - 0.008]
Metabolite+Demographic,0.656 [0.626 - 0.686],0.626 [0.624 - 0.629],0.630 [0.576 - 0.674],0.626 [0.624 - 0.629],0.004 [0.003 - 0.004],0.256 [0.203 - 0.301],0.007 [0.007 - 0.008]
