Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.592 [0.583 - 0.601],0.564 [0.562 - 0.566],0.565 [0.549 - 0.581],0.564 [0.562 - 0.566],0.020 [0.020 - 0.021],0.129 [0.112 - 0.146],0.039 [0.038 - 0.041]
Demographic,0.646 [0.637 - 0.656],0.605 [0.603 - 0.607],0.605 [0.589 - 0.622],0.605 [0.603 - 0.607],0.024 [0.023 - 0.025],0.211 [0.194 - 0.228],0.046 [0.044 - 0.048]
Metabolite+Demographic,0.650 [0.642 - 0.658],0.606 [0.604 - 0.608],0.605 [0.592 - 0.622],0.606 [0.604 - 0.608],0.024 [0.023 - 0.025],0.211 [0.197 - 0.227],0.046 [0.044 - 0.048]
