Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.611 [0.602 - 0.618],0.577 [0.576 - 0.579],0.579 [0.565 - 0.593],0.577 [0.576 - 0.579],0.031 [0.030 - 0.032],0.157 [0.142 - 0.170],0.059 [0.057 - 0.061]
Demographic,0.701 [0.693 - 0.708],0.651 [0.649 - 0.653],0.651 [0.635 - 0.664],0.651 [0.649 - 0.653],0.042 [0.040 - 0.043],0.301 [0.286 - 0.316],0.079 [0.076 - 0.081]
Metabolite+Demographic,0.702 [0.694 - 0.710],0.653 [0.651 - 0.656],0.653 [0.638 - 0.668],0.653 [0.651 - 0.656],0.042 [0.041 - 0.044],0.306 [0.292 - 0.321],0.079 [0.077 - 0.082]
