Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.598 [0.574 - 0.625],0.566 [0.563 - 0.568],0.567 [0.526 - 0.619],0.566 [0.563 - 0.568],0.002 [0.002 - 0.002],0.133 [0.091 - 0.185],0.004 [0.004 - 0.005]
Demographic,0.649 [0.619 - 0.672],0.623 [0.621 - 0.625],0.614 [0.572 - 0.657],0.623 [0.621 - 0.625],0.003 [0.002 - 0.003],0.238 [0.195 - 0.280],0.005 [0.005 - 0.006]
Metabolite+Demographic,0.647 [0.619 - 0.672],0.614 [0.612 - 0.616],0.612 [0.562 - 0.661],0.614 [0.612 - 0.616],0.003 [0.002 - 0.003],0.225 [0.175 - 0.274],0.005 [0.005 - 0.006]
