Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.726 [0.709 - 0.740],0.662 [0.661 - 0.664],0.664 [0.633 - 0.689],0.662 [0.661 - 0.664],0.008 [0.007 - 0.008],0.326 [0.296 - 0.351],0.015 [0.014 - 0.016]
Demographic,0.701 [0.685 - 0.716],0.645 [0.643 - 0.647],0.646 [0.619 - 0.674],0.645 [0.643 - 0.647],0.007 [0.006 - 0.008],0.291 [0.263 - 0.317],0.014 [0.013 - 0.015]
Metabolite+Demographic,0.742 [0.728 - 0.759],0.671 [0.669 - 0.673],0.670 [0.645 - 0.703],0.671 [0.669 - 0.673],0.008 [0.007 - 0.008],0.342 [0.317 - 0.375],0.015 [0.014 - 0.017]
