Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.608 [0.600 - 0.616],0.578 [0.576 - 0.580],0.579 [0.563 - 0.592],0.578 [0.576 - 0.580],0.031 [0.030 - 0.032],0.157 [0.142 - 0.169],0.059 [0.057 - 0.061]
Demographic,0.712 [0.706 - 0.721],0.666 [0.665 - 0.668],0.667 [0.652 - 0.677],0.666 [0.665 - 0.668],0.045 [0.043 - 0.046],0.333 [0.318 - 0.345],0.084 [0.081 - 0.086]
Metabolite+Demographic,0.713 [0.708 - 0.722],0.669 [0.668 - 0.671],0.669 [0.656 - 0.683],0.669 [0.667 - 0.671],0.045 [0.044 - 0.047],0.338 [0.325 - 0.353],0.085 [0.082 - 0.088]
