Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.615 [0.604 - 0.622],0.588 [0.586 - 0.590],0.589 [0.572 - 0.603],0.588 [0.586 - 0.590],0.033 [0.032 - 0.034],0.176 [0.160 - 0.191],0.063 [0.060 - 0.065]
Demographic,0.657 [0.646 - 0.667],0.628 [0.626 - 0.630],0.628 [0.611 - 0.644],0.628 [0.626 - 0.630],0.039 [0.038 - 0.040],0.256 [0.239 - 0.272],0.073 [0.071 - 0.075]
Metabolite+Demographic,0.676 [0.666 - 0.684],0.634 [0.632 - 0.636],0.634 [0.618 - 0.647],0.634 [0.632 - 0.636],0.040 [0.039 - 0.041],0.267 [0.252 - 0.281],0.075 [0.073 - 0.077]
