Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.711 [0.694 - 0.730],0.654 [0.652 - 0.656],0.652 [0.619 - 0.697],0.654 [0.652 - 0.656],0.006 [0.005 - 0.006],0.305 [0.272 - 0.351],0.011 [0.010 - 0.013]
Demographic,0.687 [0.669 - 0.713],0.648 [0.645 - 0.650],0.644 [0.611 - 0.696],0.648 [0.645 - 0.650],0.006 [0.005 - 0.006],0.293 [0.258 - 0.343],0.011 [0.010 - 0.012]
Metabolite+Demographic,0.756 [0.741 - 0.772],0.687 [0.685 - 0.689],0.680 [0.652 - 0.724],0.687 [0.685 - 0.689],0.007 [0.006 - 0.007],0.367 [0.339 - 0.412],0.013 [0.012 - 0.014]
