Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.519 [0.483 - 0.549],0.504 [0.501 - 0.505],0.503 [0.449 - 0.556],0.504 [0.501 - 0.505],0.001 [0.001 - 0.002],0.007 [-0.048 - 0.060],0.003 [0.002 - 0.003]
Demographic,0.638 [0.605 - 0.667],0.611 [0.609 - 0.613],0.614 [0.558 - 0.669],0.611 [0.609 - 0.613],0.002 [0.002 - 0.003],0.224 [0.169 - 0.279],0.004 [0.004 - 0.005]
Metabolite+Demographic,0.633 [0.598 - 0.671],0.609 [0.608 - 0.611],0.610 [0.557 - 0.678],0.609 [0.608 - 0.611],0.002 [0.002 - 0.003],0.220 [0.166 - 0.287],0.004 [0.004 - 0.005]
