Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.574 [0.531 - 0.609],0.573 [0.572 - 0.575],0.578 [0.488 - 0.641],0.573 [0.572 - 0.575],0.001 [0.001 - 0.001],0.151 [0.060 - 0.214],0.002 [0.002 - 0.002]
Demographic,0.723 [0.686 - 0.771],0.693 [0.692 - 0.695],0.698 [0.639 - 0.762],0.693 [0.692 - 0.695],0.002 [0.001 - 0.002],0.392 [0.332 - 0.456],0.003 [0.003 - 0.004]
Metabolite+Demographic,0.712 [0.671 - 0.756],0.696 [0.694 - 0.698],0.695 [0.617 - 0.771],0.696 [0.694 - 0.698],0.002 [0.001 - 0.002],0.390 [0.312 - 0.466],0.003 [0.003 - 0.004]
