Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.659 [0.647 - 0.669],0.620 [0.618 - 0.623],0.621 [0.598 - 0.643],0.620 [0.618 - 0.623],0.015 [0.014 - 0.016],0.242 [0.218 - 0.263],0.030 [0.028 - 0.031]
Demographic,0.764 [0.755 - 0.777],0.701 [0.699 - 0.703],0.702 [0.682 - 0.723],0.701 [0.699 - 0.703],0.022 [0.021 - 0.023],0.403 [0.382 - 0.425],0.042 [0.041 - 0.045]
Metabolite+Demographic,0.768 [0.758 - 0.780],0.705 [0.703 - 0.707],0.704 [0.685 - 0.724],0.705 [0.703 - 0.707],0.022 [0.021 - 0.023],0.410 [0.390 - 0.429],0.043 [0.041 - 0.045]
