Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.493 [0.442 - 0.522],0.487 [0.485 - 0.489],0.487 [0.427 - 0.547],0.487 [0.485 - 0.489],0.001 [0.001 - 0.002],-0.027 [-0.087 - 0.033],0.002 [0.002 - 0.003]
Demographic,0.583 [0.548 - 0.619],0.567 [0.564 - 0.570],0.563 [0.510 - 0.626],0.567 [0.564 - 0.570],0.002 [0.001 - 0.002],0.129 [0.076 - 0.193],0.003 [0.003 - 0.004]
Metabolite+Demographic,0.564 [0.524 - 0.607],0.533 [0.530 - 0.535],0.528 [0.464 - 0.598],0.533 [0.530 - 0.535],0.001 [0.001 - 0.002],0.060 [-0.003 - 0.132],0.003 [0.003 - 0.003]
