Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.496 [0.471 - 0.525],0.495 [0.493 - 0.497],0.494 [0.442 - 0.542],0.495 [0.493 - 0.497],0.003 [0.002 - 0.003],-0.012 [-0.064 - 0.037],0.005 [0.005 - 0.006]
Demographic,0.557 [0.535 - 0.583],0.559 [0.556 - 0.561],0.560 [0.513 - 0.600],0.559 [0.556 - 0.561],0.003 [0.003 - 0.004],0.118 [0.072 - 0.159],0.007 [0.006 - 0.007]
Metabolite+Demographic,0.552 [0.530 - 0.581],0.546 [0.544 - 0.549],0.545 [0.509 - 0.589],0.546 [0.544 - 0.549],0.003 [0.003 - 0.003],0.091 [0.055 - 0.136],0.006 [0.006 - 0.007]
