Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.560 [0.556 - 0.563],0.543 [0.541 - 0.544],0.543 [0.538 - 0.549],0.543 [0.541 - 0.545],0.122 [0.120 - 0.124],0.086 [0.080 - 0.092],0.199 [0.196 - 0.202]
Demographic,0.619 [0.616 - 0.622],0.589 [0.587 - 0.591],0.589 [0.583 - 0.594],0.589 [0.587 - 0.591],0.144 [0.141 - 0.146],0.178 [0.170 - 0.184],0.231 [0.228 - 0.234]
Metabolite+Demographic,0.620 [0.617 - 0.623],0.588 [0.586 - 0.591],0.589 [0.583 - 0.594],0.588 [0.586 - 0.591],0.143 [0.141 - 0.146],0.177 [0.171 - 0.183],0.231 [0.227 - 0.234]
