Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.657 [0.651 - 0.661],0.610 [0.608 - 0.612],0.610 [0.601 - 0.618],0.610 [0.608 - 0.612],0.091 [0.089 - 0.093],0.221 [0.211 - 0.228],0.159 [0.156 - 0.162]
Demographic,0.851 [0.847 - 0.854],0.779 [0.777 - 0.781],0.771 [0.762 - 0.778],0.779 [0.777 - 0.781],0.183 [0.180 - 0.187],0.551 [0.542 - 0.558],0.296 [0.292 - 0.301]
Metabolite+Demographic,0.852 [0.848 - 0.856],0.776 [0.774 - 0.778],0.776 [0.766 - 0.783],0.776 [0.774 - 0.778],0.182 [0.179 - 0.185],0.551 [0.542 - 0.559],0.294 [0.291 - 0.299]
