Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.727 [0.698 - 0.752],0.685 [0.684 - 0.687],0.685 [0.638 - 0.722],0.685 [0.684 - 0.687],0.005 [0.005 - 0.006],0.370 [0.324 - 0.407],0.010 [0.009 - 0.011]
Demographic,0.706 [0.682 - 0.727],0.646 [0.644 - 0.649],0.645 [0.607 - 0.683],0.646 [0.644 - 0.649],0.004 [0.004 - 0.005],0.291 [0.254 - 0.329],0.008 [0.007 - 0.009]
Metabolite+Demographic,0.747 [0.723 - 0.768],0.693 [0.692 - 0.695],0.692 [0.653 - 0.726],0.693 [0.692 - 0.695],0.005 [0.005 - 0.006],0.386 [0.345 - 0.418],0.010 [0.009 - 0.012]
