Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.676 [0.644 - 0.719],0.649 [0.647 - 0.651],0.651 [0.577 - 0.725],0.649 [0.647 - 0.651],0.001 [0.001 - 0.001],0.300 [0.228 - 0.373],0.002 [0.002 - 0.003]
Demographic,0.603 [0.555 - 0.656],0.580 [0.578 - 0.582],0.571 [0.495 - 0.653],0.580 [0.578 - 0.582],0.001 [0.001 - 0.001],0.151 [0.075 - 0.232],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.693 [0.655 - 0.733],0.645 [0.643 - 0.647],0.638 [0.560 - 0.716],0.645 [0.643 - 0.647],0.001 [0.001 - 0.001],0.283 [0.205 - 0.360],0.002 [0.002 - 0.003]
