Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.614 [0.578 - 0.645],0.589 [0.586 - 0.591],0.594 [0.542 - 0.635],0.589 [0.586 - 0.591],0.002 [0.002 - 0.002],0.182 [0.131 - 0.223],0.004 [0.003 - 0.004]
Demographic,0.598 [0.569 - 0.627],0.577 [0.575 - 0.579],0.580 [0.514 - 0.634],0.577 [0.575 - 0.579],0.002 [0.002 - 0.002],0.157 [0.091 - 0.211],0.004 [0.003 - 0.004]
Metabolite+Demographic,0.643 [0.611 - 0.679],0.601 [0.599 - 0.603],0.598 [0.552 - 0.652],0.601 [0.599 - 0.603],0.002 [0.002 - 0.002],0.200 [0.152 - 0.254],0.004 [0.003 - 0.005]
