Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.424 [0.415 - 0.432],0.436 [0.434 - 0.438],0.434 [0.419 - 0.454],0.436 [0.434 - 0.438],0.015 [0.014 - 0.016],-0.129 [-0.145 - -0.112],0.029 [0.028 - 0.030]
Demographic,0.636 [0.629 - 0.644],0.607 [0.604 - 0.608],0.605 [0.590 - 0.623],0.606 [0.604 - 0.608],0.029 [0.028 - 0.030],0.212 [0.197 - 0.230],0.056 [0.054 - 0.058]
Metabolite+Demographic,0.637 [0.630 - 0.645],0.615 [0.612 - 0.617],0.614 [0.597 - 0.630],0.615 [0.612 - 0.617],0.030 [0.029 - 0.032],0.229 [0.212 - 0.247],0.058 [0.056 - 0.060]
