Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.577 [0.566 - 0.593],0.554 [0.552 - 0.556],0.555 [0.536 - 0.577],0.554 [0.552 - 0.556],0.011 [0.010 - 0.011],0.108 [0.091 - 0.131],0.021 [0.019 - 0.022]
Demographic,0.664 [0.650 - 0.679],0.626 [0.624 - 0.628],0.625 [0.603 - 0.651],0.626 [0.624 - 0.628],0.014 [0.013 - 0.015],0.251 [0.229 - 0.277],0.028 [0.026 - 0.029]
Metabolite+Demographic,0.665 [0.653 - 0.679],0.627 [0.625 - 0.629],0.626 [0.610 - 0.653],0.627 [0.625 - 0.629],0.014 [0.013 - 0.015],0.253 [0.236 - 0.280],0.028 [0.026 - 0.029]
