Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.592 [0.578 - 0.606],0.568 [0.565 - 0.570],0.568 [0.542 - 0.588],0.568 [0.565 - 0.570],0.017 [0.016 - 0.018],0.137 [0.111 - 0.156],0.033 [0.030 - 0.035]
Demographic,0.635 [0.623 - 0.644],0.599 [0.596 - 0.601],0.599 [0.576 - 0.616],0.599 [0.596 - 0.601],0.019 [0.018 - 0.020],0.197 [0.175 - 0.215],0.037 [0.035 - 0.039]
Metabolite+Demographic,0.638 [0.624 - 0.649],0.597 [0.595 - 0.600],0.597 [0.575 - 0.620],0.597 [0.595 - 0.600],0.019 [0.018 - 0.020],0.195 [0.172 - 0.218],0.037 [0.035 - 0.039]
