Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.565 [0.560 - 0.568],0.548 [0.545 - 0.550],0.548 [0.541 - 0.556],0.548 [0.545 - 0.550],0.085 [0.084 - 0.087],0.095 [0.089 - 0.103],0.147 [0.145 - 0.150]
Demographic,0.570 [0.566 - 0.575],0.550 [0.548 - 0.552],0.549 [0.542 - 0.557],0.550 [0.548 - 0.552],0.086 [0.084 - 0.087],0.099 [0.093 - 0.109],0.148 [0.145 - 0.151]
Metabolite+Demographic,0.579 [0.575 - 0.583],0.557 [0.555 - 0.559],0.556 [0.549 - 0.564],0.557 [0.555 - 0.559],0.088 [0.086 - 0.089],0.113 [0.106 - 0.121],0.152 [0.149 - 0.154]
