Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.631 [0.627 - 0.636],0.594 [0.591 - 0.596],0.592 [0.587 - 0.602],0.594 [0.592 - 0.597],0.125 [0.123 - 0.127],0.187 [0.180 - 0.195],0.207 [0.204 - 0.210]
Demographic,0.683 [0.679 - 0.686],0.632 [0.630 - 0.634],0.632 [0.623 - 0.639],0.632 [0.629 - 0.634],0.144 [0.142 - 0.147],0.264 [0.255 - 0.272],0.235 [0.231 - 0.239]
Metabolite+Demographic,0.690 [0.686 - 0.693],0.638 [0.636 - 0.640],0.638 [0.629 - 0.644],0.638 [0.635 - 0.640],0.147 [0.145 - 0.150],0.276 [0.267 - 0.282],0.239 [0.235 - 0.243]
