Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.533 [0.512 - 0.548],0.531 [0.529 - 0.533],0.530 [0.497 - 0.562],0.531 [0.529 - 0.533],0.003 [0.003 - 0.003],0.060 [0.028 - 0.092],0.006 [0.005 - 0.006]
Demographic,0.522 [0.495 - 0.551],0.516 [0.513 - 0.518],0.513 [0.473 - 0.552],0.516 [0.513 - 0.518],0.003 [0.002 - 0.003],0.028 [-0.011 - 0.068],0.005 [0.005 - 0.006]
Metabolite+Demographic,0.535 [0.507 - 0.555],0.524 [0.523 - 0.526],0.524 [0.496 - 0.556],0.524 [0.523 - 0.526],0.003 [0.003 - 0.003],0.049 [0.021 - 0.081],0.006 [0.005 - 0.006]
