Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.519 [0.485 - 0.549],0.509 [0.507 - 0.511],0.507 [0.454 - 0.558],0.509 [0.507 - 0.511],0.002 [0.002 - 0.002],0.017 [-0.036 - 0.068],0.004 [0.003 - 0.004]
Demographic,0.588 [0.558 - 0.620],0.564 [0.562 - 0.566],0.571 [0.523 - 0.611],0.564 [0.562 - 0.566],0.002 [0.002 - 0.003],0.135 [0.087 - 0.175],0.005 [0.004 - 0.005]
Metabolite+Demographic,0.560 [0.527 - 0.589],0.533 [0.530 - 0.534],0.537 [0.486 - 0.581],0.533 [0.530 - 0.534],0.002 [0.002 - 0.002],0.069 [0.017 - 0.113],0.004 [0.003 - 0.005]
