Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.576 [0.567 - 0.588],0.555 [0.553 - 0.557],0.555 [0.536 - 0.578],0.555 [0.553 - 0.557],0.017 [0.017 - 0.018],0.109 [0.091 - 0.132],0.034 [0.032 - 0.035]
Demographic,0.642 [0.632 - 0.653],0.606 [0.604 - 0.608],0.606 [0.588 - 0.625],0.606 [0.603 - 0.608],0.021 [0.020 - 0.023],0.212 [0.193 - 0.231],0.041 [0.040 - 0.044]
Metabolite+Demographic,0.640 [0.630 - 0.651],0.606 [0.604 - 0.608],0.602 [0.582 - 0.623],0.606 [0.604 - 0.608],0.021 [0.020 - 0.022],0.208 [0.188 - 0.228],0.041 [0.039 - 0.043]
