Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.538 [0.494 - 0.570],0.535 [0.533 - 0.537],0.532 [0.480 - 0.592],0.535 [0.534 - 0.537],0.001 [0.001 - 0.002],0.067 [0.014 - 0.126],0.003 [0.002 - 0.003]
Demographic,0.653 [0.622 - 0.689],0.608 [0.606 - 0.610],0.602 [0.545 - 0.666],0.608 [0.606 - 0.610],0.002 [0.002 - 0.002],0.210 [0.154 - 0.275],0.004 [0.003 - 0.004]
Metabolite+Demographic,0.624 [0.597 - 0.660],0.599 [0.597 - 0.601],0.599 [0.550 - 0.665],0.599 [0.597 - 0.601],0.002 [0.002 - 0.002],0.197 [0.149 - 0.263],0.004 [0.003 - 0.004]
