Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.614 [0.594 - 0.629],0.582 [0.580 - 0.584],0.587 [0.556 - 0.613],0.582 [0.580 - 0.584],0.008 [0.007 - 0.008],0.170 [0.138 - 0.193],0.015 [0.014 - 0.016]
Demographic,0.643 [0.627 - 0.659],0.600 [0.598 - 0.602],0.601 [0.576 - 0.629],0.600 [0.598 - 0.602],0.008 [0.008 - 0.009],0.201 [0.177 - 0.230],0.016 [0.015 - 0.017]
Metabolite+Demographic,0.649 [0.632 - 0.666],0.607 [0.605 - 0.608],0.609 [0.584 - 0.637],0.607 [0.605 - 0.608],0.008 [0.008 - 0.009],0.216 [0.190 - 0.245],0.017 [0.015 - 0.018]
