Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.637 [0.631 - 0.642],0.600 [0.597 - 0.601],0.600 [0.588 - 0.608],0.600 [0.597 - 0.601],0.079 [0.077 - 0.081],0.199 [0.187 - 0.208],0.139 [0.136 - 0.142]
Demographic,0.704 [0.700 - 0.709],0.651 [0.649 - 0.653],0.651 [0.643 - 0.660],0.651 [0.649 - 0.653],0.096 [0.095 - 0.098],0.302 [0.295 - 0.311],0.167 [0.165 - 0.171]
Metabolite+Demographic,0.708 [0.704 - 0.714],0.651 [0.650 - 0.653],0.651 [0.642 - 0.661],0.651 [0.650 - 0.653],0.096 [0.094 - 0.098],0.302 [0.293 - 0.314],0.168 [0.165 - 0.171]
