Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.565 [0.556 - 0.572],0.545 [0.543 - 0.547],0.546 [0.531 - 0.557],0.545 [0.543 - 0.547],0.023 [0.022 - 0.024],0.090 [0.076 - 0.102],0.044 [0.042 - 0.046]
Demographic,0.592 [0.585 - 0.602],0.563 [0.561 - 0.565],0.562 [0.547 - 0.579],0.563 [0.561 - 0.565],0.025 [0.024 - 0.026],0.125 [0.109 - 0.142],0.047 [0.045 - 0.050]
Metabolite+Demographic,0.597 [0.588 - 0.607],0.567 [0.565 - 0.569],0.566 [0.548 - 0.581],0.567 [0.565 - 0.569],0.025 [0.024 - 0.026],0.133 [0.114 - 0.148],0.048 [0.046 - 0.051]
