Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.441 [0.399 - 0.511],0.464 [0.463 - 0.466],0.463 [0.385 - 0.562],0.464 [0.463 - 0.466],0.000 [0.000 - 0.001],-0.073 [-0.150 - 0.026],0.001 [0.001 - 0.001]
Demographic,0.612 [0.554 - 0.664],0.612 [0.610 - 0.613],0.613 [0.494 - 0.708],0.612 [0.610 - 0.613],0.001 [0.001 - 0.001],0.224 [0.106 - 0.320],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.643 [0.577 - 0.695],0.629 [0.627 - 0.631],0.629 [0.533 - 0.707],0.629 [0.627 - 0.631],0.001 [0.001 - 0.001],0.259 [0.161 - 0.336],0.002 [0.001 - 0.002]
