Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.626 [0.605 - 0.648],0.596 [0.594 - 0.598],0.594 [0.562 - 0.629],0.596 [0.594 - 0.598],0.005 [0.004 - 0.005],0.191 [0.159 - 0.225],0.010 [0.009 - 0.010]
Demographic,0.635 [0.615 - 0.659],0.599 [0.597 - 0.602],0.601 [0.560 - 0.637],0.599 [0.597 - 0.602],0.005 [0.005 - 0.005],0.201 [0.160 - 0.236],0.010 [0.009 - 0.011]
Metabolite+Demographic,0.654 [0.634 - 0.677],0.613 [0.612 - 0.616],0.616 [0.585 - 0.647],0.613 [0.612 - 0.616],0.005 [0.005 - 0.006],0.229 [0.199 - 0.260],0.010 [0.010 - 0.011]
