Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.489 [0.458 - 0.516],0.500 [0.498 - 0.502],0.500 [0.449 - 0.546],0.500 [0.498 - 0.502],0.002 [0.002 - 0.003],0.001 [-0.051 - 0.046],0.004 [0.004 - 0.005]
Demographic,0.579 [0.552 - 0.601],0.557 [0.555 - 0.559],0.557 [0.512 - 0.594],0.557 [0.555 - 0.559],0.003 [0.003 - 0.003],0.116 [0.069 - 0.151],0.006 [0.005 - 0.007]
Metabolite+Demographic,0.564 [0.537 - 0.589],0.552 [0.550 - 0.554],0.554 [0.508 - 0.607],0.552 [0.550 - 0.554],0.003 [0.002 - 0.003],0.107 [0.060 - 0.160],0.006 [0.005 - 0.006]
