Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.851 [0.827 - 0.878],0.780 [0.778 - 0.782],0.782 [0.741 - 0.836],0.780 [0.778 - 0.782],0.003 [0.003 - 0.004],0.562 [0.521 - 0.616],0.007 [0.006 - 0.008]
Demographic,0.825 [0.799 - 0.842],0.752 [0.751 - 0.754],0.749 [0.692 - 0.799],0.752 [0.751 - 0.754],0.003 [0.003 - 0.003],0.502 [0.444 - 0.551],0.006 [0.005 - 0.007]
Metabolite+Demographic,0.869 [0.847 - 0.897],0.795 [0.793 - 0.797],0.796 [0.750 - 0.845],0.795 [0.793 - 0.797],0.004 [0.003 - 0.004],0.591 [0.544 - 0.641],0.008 [0.006 - 0.009]
