Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.662 [0.646 - 0.680],0.617 [0.615 - 0.618],0.614 [0.584 - 0.654],0.617 [0.615 - 0.618],0.005 [0.005 - 0.006],0.230 [0.200 - 0.271],0.010 [0.009 - 0.011]
Demographic,0.770 [0.754 - 0.787],0.723 [0.721 - 0.725],0.719 [0.688 - 0.759],0.723 [0.721 - 0.725],0.008 [0.007 - 0.009],0.442 [0.410 - 0.483],0.016 [0.015 - 0.018]
Metabolite+Demographic,0.774 [0.760 - 0.792],0.726 [0.724 - 0.729],0.726 [0.691 - 0.763],0.726 [0.724 - 0.729],0.008 [0.008 - 0.009],0.452 [0.417 - 0.488],0.017 [0.015 - 0.018]
