Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.600 [0.593 - 0.607],0.571 [0.569 - 0.573],0.572 [0.560 - 0.584],0.571 [0.569 - 0.574],0.038 [0.037 - 0.039],0.142 [0.130 - 0.155],0.072 [0.069 - 0.074]
Demographic,0.685 [0.678 - 0.691],0.641 [0.639 - 0.643],0.639 [0.626 - 0.651],0.641 [0.639 - 0.644],0.051 [0.049 - 0.052],0.281 [0.267 - 0.292],0.094 [0.091 - 0.096]
Metabolite+Demographic,0.685 [0.678 - 0.691],0.642 [0.640 - 0.644],0.642 [0.628 - 0.654],0.642 [0.640 - 0.644],0.051 [0.049 - 0.052],0.284 [0.270 - 0.296],0.094 [0.092 - 0.097]
