Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.660 [0.624 - 0.687],0.621 [0.620 - 0.623],0.616 [0.561 - 0.665],0.621 [0.620 - 0.624],0.003 [0.002 - 0.003],0.237 [0.183 - 0.287],0.006 [0.005 - 0.006]
Demographic,0.765 [0.738 - 0.791],0.699 [0.697 - 0.701],0.699 [0.651 - 0.753],0.699 [0.697 - 0.701],0.004 [0.004 - 0.005],0.398 [0.350 - 0.451],0.008 [0.007 - 0.009]
Metabolite+Demographic,0.762 [0.734 - 0.788],0.687 [0.686 - 0.690],0.691 [0.636 - 0.738],0.687 [0.686 - 0.690],0.004 [0.003 - 0.004],0.379 [0.323 - 0.424],0.008 [0.006 - 0.009]
