Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.559 [0.549 - 0.568],0.545 [0.543 - 0.547],0.547 [0.531 - 0.561],0.545 [0.543 - 0.547],0.023 [0.022 - 0.024],0.092 [0.076 - 0.106],0.045 [0.043 - 0.046]
Demographic,0.632 [0.622 - 0.640],0.595 [0.593 - 0.597],0.593 [0.577 - 0.610],0.595 [0.593 - 0.597],0.028 [0.027 - 0.029],0.189 [0.171 - 0.205],0.054 [0.052 - 0.056]
Metabolite+Demographic,0.633 [0.624 - 0.641],0.598 [0.596 - 0.600],0.598 [0.583 - 0.613],0.598 [0.596 - 0.600],0.029 [0.028 - 0.030],0.196 [0.180 - 0.211],0.055 [0.053 - 0.057]
