Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.565 [0.540 - 0.590],0.555 [0.552 - 0.556],0.557 [0.512 - 0.594],0.554 [0.552 - 0.556],0.004 [0.004 - 0.004],0.111 [0.067 - 0.148],0.008 [0.007 - 0.009]
Demographic,0.606 [0.589 - 0.627],0.559 [0.556 - 0.560],0.560 [0.526 - 0.599],0.559 [0.557 - 0.560],0.004 [0.004 - 0.004],0.119 [0.084 - 0.159],0.008 [0.007 - 0.009]
Metabolite+Demographic,0.602 [0.581 - 0.623],0.577 [0.575 - 0.579],0.579 [0.540 - 0.614],0.577 [0.575 - 0.579],0.004 [0.004 - 0.005],0.156 [0.117 - 0.190],0.009 [0.008 - 0.009]
