Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.515 [0.493 - 0.538],0.515 [0.513 - 0.517],0.512 [0.479 - 0.556],0.515 [0.513 - 0.517],0.003 [0.002 - 0.003],0.027 [-0.006 - 0.072],0.005 [0.004 - 0.006]
Demographic,0.592 [0.565 - 0.614],0.574 [0.573 - 0.576],0.573 [0.528 - 0.617],0.574 [0.573 - 0.576],0.003 [0.003 - 0.004],0.147 [0.102 - 0.192],0.006 [0.006 - 0.007]
Metabolite+Demographic,0.572 [0.544 - 0.597],0.562 [0.560 - 0.564],0.560 [0.522 - 0.605],0.562 [0.560 - 0.564],0.003 [0.003 - 0.003],0.122 [0.083 - 0.167],0.006 [0.005 - 0.007]
