Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.646 [0.626 - 0.670],0.611 [0.609 - 0.613],0.609 [0.578 - 0.644],0.611 [0.609 - 0.613],0.005 [0.005 - 0.006],0.220 [0.189 - 0.256],0.011 [0.010 - 0.012]
Demographic,0.771 [0.754 - 0.788],0.702 [0.699 - 0.703],0.698 [0.665 - 0.726],0.702 [0.699 - 0.703],0.008 [0.008 - 0.009],0.400 [0.367 - 0.426],0.016 [0.015 - 0.017]
Metabolite+Demographic,0.776 [0.759 - 0.793],0.704 [0.702 - 0.706],0.703 [0.665 - 0.733],0.704 [0.702 - 0.706],0.008 [0.008 - 0.009],0.407 [0.369 - 0.436],0.016 [0.015 - 0.018]
