Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.658 [0.623 - 0.689],0.603 [0.600 - 0.605],0.606 [0.531 - 0.668],0.603 [0.601 - 0.605],0.002 [0.001 - 0.002],0.209 [0.134 - 0.270],0.003 [0.003 - 0.004]
Demographic,0.711 [0.676 - 0.748],0.672 [0.670 - 0.675],0.663 [0.597 - 0.727],0.672 [0.670 - 0.675],0.002 [0.002 - 0.003],0.335 [0.270 - 0.399],0.004 [0.004 - 0.005]
Metabolite+Demographic,0.738 [0.699 - 0.771],0.684 [0.682 - 0.686],0.679 [0.613 - 0.742],0.684 [0.682 - 0.686],0.002 [0.002 - 0.003],0.363 [0.297 - 0.427],0.005 [0.004 - 0.005]
