Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.451 [0.417 - 0.480],0.460 [0.458 - 0.462],0.460 [0.417 - 0.508],0.460 [0.458 - 0.462],0.002 [0.002 - 0.002],-0.080 [-0.124 - -0.033],0.004 [0.003 - 0.004]
Demographic,0.488 [0.456 - 0.513],0.488 [0.485 - 0.490],0.489 [0.438 - 0.534],0.488 [0.486 - 0.490],0.002 [0.002 - 0.002],-0.023 [-0.073 - 0.021],0.004 [0.003 - 0.005]
Metabolite+Demographic,0.467 [0.435 - 0.493],0.474 [0.471 - 0.476],0.476 [0.422 - 0.520],0.474 [0.471 - 0.476],0.002 [0.002 - 0.002],-0.051 [-0.105 - -0.008],0.004 [0.003 - 0.004]
