Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.538 [0.485 - 0.600],0.530 [0.528 - 0.532],0.524 [0.429 - 0.607],0.530 [0.528 - 0.532],0.001 [0.000 - 0.001],0.054 [-0.040 - 0.137],0.001 [0.001 - 0.002]
Demographic,0.505 [0.448 - 0.564],0.496 [0.494 - 0.498],0.504 [0.403 - 0.576],0.496 [0.494 - 0.498],0.001 [0.000 - 0.001],-0.001 [-0.101 - 0.072],0.001 [0.001 - 0.001]
Metabolite+Demographic,0.530 [0.482 - 0.587],0.535 [0.533 - 0.537],0.531 [0.456 - 0.617],0.535 [0.533 - 0.537],0.001 [0.000 - 0.001],0.066 [-0.009 - 0.153],0.001 [0.001 - 0.002]
