Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.635 [0.610 - 0.660],0.596 [0.594 - 0.598],0.596 [0.559 - 0.639],0.596 [0.594 - 0.598],0.005 [0.004 - 0.005],0.191 [0.154 - 0.237],0.010 [0.009 - 0.011]
Demographic,0.660 [0.637 - 0.683],0.616 [0.614 - 0.618],0.619 [0.575 - 0.663],0.616 [0.614 - 0.618],0.005 [0.005 - 0.006],0.235 [0.191 - 0.279],0.011 [0.010 - 0.012]
Metabolite+Demographic,0.692 [0.676 - 0.715],0.652 [0.649 - 0.654],0.656 [0.614 - 0.692],0.652 [0.649 - 0.654],0.006 [0.006 - 0.007],0.307 [0.266 - 0.344],0.013 [0.011 - 0.014]
