Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.611 [0.587 - 0.631],0.581 [0.579 - 0.582],0.584 [0.543 - 0.617],0.581 [0.579 - 0.582],0.004 [0.003 - 0.004],0.164 [0.124 - 0.199],0.007 [0.006 - 0.008]
Demographic,0.586 [0.561 - 0.608],0.557 [0.556 - 0.560],0.561 [0.522 - 0.597],0.557 [0.556 - 0.560],0.003 [0.003 - 0.004],0.119 [0.079 - 0.154],0.006 [0.006 - 0.007]
Metabolite+Demographic,0.623 [0.596 - 0.642],0.598 [0.596 - 0.599],0.601 [0.554 - 0.641],0.598 [0.596 - 0.599],0.004 [0.003 - 0.004],0.200 [0.151 - 0.240],0.007 [0.007 - 0.008]
