Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.562 [0.535 - 0.585],0.538 [0.536 - 0.540],0.541 [0.476 - 0.586],0.538 [0.536 - 0.540],0.002 [0.002 - 0.002],0.078 [0.015 - 0.124],0.004 [0.004 - 0.005]
Demographic,0.566 [0.538 - 0.599],0.546 [0.544 - 0.549],0.543 [0.496 - 0.601],0.546 [0.544 - 0.549],0.002 [0.002 - 0.003],0.088 [0.043 - 0.147],0.004 [0.004 - 0.005]
Metabolite+Demographic,0.576 [0.548 - 0.608],0.546 [0.544 - 0.549],0.547 [0.499 - 0.598],0.546 [0.544 - 0.549],0.002 [0.002 - 0.003],0.094 [0.045 - 0.145],0.004 [0.004 - 0.005]
