Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.49 [1.43-1.54],1.092e-91,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.49 [1.43-1.54],5.916e-91,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.47 [1.41-1.53],3.232e-81,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.45 [1.39-1.51],6.502e-73,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.44 [1.39-1.49],5.481e-80,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.40 [1.35-1.46],5.522e-60,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Creatinine,1.40 [1.35-1.45],7.326e-78,***,Creatinine
S-VLDL-TG%,1.33 [1.28-1.39],3.280e-37,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-PL%,1.32 [1.27-1.37],3.343e-39,***,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.32 [1.27-1.37],8.520e-37,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.28 [1.23-1.33],4.853e-30,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.27 [1.22-1.31],3.252e-28,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,1.21 [1.16-1.27],2.822e-11,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-FC%,1.20 [1.16-1.25],3.298e-15,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-PL%,1.20 [1.16-1.25],6.527e-14,***,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,1.19 [1.14-1.25],1.130e-10,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-PL%,1.19 [1.15-1.24],2.898e-14,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.17 [1.13-1.22],4.556e-09,***,Triglycerides to Total-Lipids in Small HDL percentage
MUFA%,1.15 [1.10-1.20],1.773e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Acetone,1.14 [1.10-1.18],4.613e-08,***,Acetone
Tyr,1.11 [1.07-1.16],0.007,**,Tyrosine
L-HDL-CE%,0.91 [0.87-0.94],0.021,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-VLDL-PL%,0.90 [0.87-0.94],0.013,*,Phospholipids to Total-Lipids in Very Large VLDL percentage
