Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.32 [1.17-1.48],0.879,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,1.23 [1.08-1.39],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.14 [1.01-1.28],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-TG%,1.04 [0.92-1.18],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.01 [0.89-1.13],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
Total-FC,0.74 [0.66-0.82],0.026,*,Total-Free Cholesterol
Total-C,0.73 [0.65-0.81],0.004,**,Total-Cholesterol
SM,0.73 [0.65-0.82],0.026,*,Sphingomyelins
S-HDL-CE,0.73 [0.64-0.82],0.033,*,Cholesteryl Esters in Small HDL
Total-CE,0.73 [0.65-0.81],0.003,**,Total-Esterified Cholesterol
Total-L,0.72 [0.65-0.81],0.003,**,Total-Lipids in Lipoprotein Particles
Total-FA,0.72 [0.64-0.81],0.011,*,Total-Fatty Acids
Omega-6,0.71 [0.63-0.80],0.002,**,Omega-6 Fatty Acids
S-HDL-C,0.71 [0.63-0.80],0.004,**,Cholesterol in Small HDL
S-HDL-PL,0.71 [0.63-0.80],0.005,**,Phospholipids in Small HDL
Total-PL,0.71 [0.63-0.79],3.669e-04,***,Total-Phospholipids in Lipoprotein Particles
HDL-P,0.71 [0.62-0.80],0.010,**,Concentration of HDL Particles
S-HDL-L,0.71 [0.63-0.80],0.002,**,Total-Lipids in Small HDL
S-HDL-P,0.70 [0.62-0.79],0.003,**,Concentration of Small HDL Particles
PC,0.70 [0.63-0.79],4.187e-04,***,Phosphatidylcholines
DHA,0.70 [0.62-0.80],0.029,*,Docosahexaenoic Acid
S-HDL-FC,0.70 [0.62-0.79],0.001,**,Free Cholesterol in Small HDL
Cholines,0.70 [0.62-0.78],1.440e-04,***,Total-Cholines
Phosphoglyc,0.69 [0.62-0.78],9.283e-05,***,Phosphoglycerides
Total-P,0.69 [0.61-0.78],0.001,**,Total-Concentration of Lipoprotein Particles
PUFA,0.68 [0.61-0.77],2.621e-05,***,Polyunsaturated Fatty Acids
Omega-3,0.68 [0.60-0.78],0.002,**,Omega-3 Fatty Acids
