Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.36 [1.29-1.44],7.927e-25,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.31 [1.25-1.38],1.554e-20,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.30 [1.23-1.37],2.014e-17,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.29 [1.22-1.37],3.050e-11,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
VLDL-size,1.27 [1.21-1.34],7.073e-14,***,Average Diameter for VLDL Particles
Creatinine,1.27 [1.21-1.33],1.515e-18,***,Creatinine
M-HDL-PL%,1.26 [1.20-1.33],2.134e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.26 [1.20-1.33],3.722e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
TG/PG,1.26 [1.20-1.33],2.127e-13,***,Triglycerides to Phosphoglycerides ratio
L-HDL-PL%,1.26 [1.20-1.33],6.695e-15,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.24 [1.18-1.30],6.391e-11,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-VLDL-TG%,1.22 [1.16-1.29],1.335e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
GlycA,1.22 [1.15-1.28],5.801e-08,***,Glycoprotein Acetyls
IDL-TG%,1.21 [1.15-1.27],6.877e-09,***,Triglycerides to Total-Lipids in IDL percentage
S-HDL-TG%,1.21 [1.14-1.27],1.408e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.20 [1.14-1.27],1.274e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.19 [1.13-1.25],2.685e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
L-LDL-TG%,1.18 [1.12-1.24],1.873e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-PL%,1.18 [1.11-1.25],0.014,*,Phospholipids to Total-Lipids in Large VLDL percentage
Omega-6/Omega-3,1.18 [1.12-1.24],4.309e-05,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-HDL-TG%,1.17 [1.11-1.23],0.002,**,Triglycerides to Total-Lipids in Medium HDL percentage
