Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,1.63 [1.49-1.77],4.617e-24,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,1.57 [1.42-1.73],9.694e-13,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-L,1.56 [1.45-1.67],1.213e-28,***,Total-Lipids in Large HDL
HDL-L,1.55 [1.44-1.67],2.722e-26,***,Total-Lipids in HDL
HDL-C,1.55 [1.44-1.67],2.370e-26,***,HDL Cholesterol
L-HDL-PL,1.54 [1.44-1.65],7.366e-29,***,Phospholipids in Large HDL
HDL-CE,1.53 [1.43-1.65],3.688e-25,***,Cholesteryl Esters in HDL
HDL-PL,1.53 [1.42-1.64],1.882e-25,***,Phospholipids in HDL
HDL-FC,1.52 [1.42-1.63],1.453e-27,***,Free Cholesterol in HDL
L-HDL-C,1.51 [1.41-1.62],1.001e-25,***,Cholesterol in Large HDL
HDL-size,1.51 [1.41-1.62],6.273e-25,***,Average Diameter for HDL Particles
L-HDL-CE,1.50 [1.40-1.61],7.779e-25,***,Cholesteryl Esters in Large HDL
L-HDL-FC,1.49 [1.39-1.59],2.694e-26,***,Free Cholesterol in Large HDL
ApoA1,1.49 [1.39-1.60],3.332e-22,***,Apolipoprotein A1
M-HDL-C,1.48 [1.38-1.59],5.141e-22,***,Cholesterol in Medium HDL
M-HDL-FC,1.48 [1.38-1.59],5.821e-24,***,Free Cholesterol in Medium HDL
L-HDL-P,1.48 [1.39-1.58],7.974e-26,***,Concentration of Large HDL Particles
M-HDL-CE,1.47 [1.37-1.58],3.240e-21,***,Cholesteryl Esters in Medium HDL
M-HDL-L,1.47 [1.37-1.58],1.576e-20,***,Total-Lipids in Medium HDL
M-HDL-P,1.45 [1.36-1.56],1.256e-21,***,Concentration of Medium HDL Particles
M-HDL-PL,1.44 [1.34-1.54],4.103e-19,***,Phospholipids in Medium HDL
L-HDL-FC%,1.43 [1.30-1.57],1.155e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-L,1.41 [1.32-1.51],4.719e-18,***,Total-Lipids in Very Large HDL
XL-HDL-CE,1.41 [1.32-1.51],3.921e-18,***,Cholesteryl Esters in Very Large HDL
XL-HDL-PL,1.41 [1.32-1.51],2.158e-18,***,Phospholipids in Very Large HDL
XL-HDL-C,1.40 [1.30-1.49],1.475e-16,***,Cholesterol in Very Large HDL
HDL-P,1.39 [1.30-1.49],2.080e-15,***,Concentration of HDL Particles
PC,1.39 [1.29-1.50],1.220e-12,***,Phosphatidylcholines
Cholines,1.39 [1.28-1.49],5.272e-12,***,Total-Cholines
XL-HDL-P,1.38 [1.29-1.48],1.646e-16,***,Concentration of Very Large HDL Particles
SM,1.38 [1.28-1.49],2.437e-12,***,Sphingomyelins
Total-P,1.38 [1.29-1.48],8.238e-14,***,Total-Concentration of Lipoprotein Particles
Gly,1.37 [1.28-1.46],1.057e-15,***,Glycine
Phosphoglyc,1.37 [1.27-1.48],3.780e-11,***,Phosphoglycerides
Total-PL,1.32 [1.22-1.42],1.425e-07,***,Total-Phospholipids in Lipoprotein Particles
S-HDL-PL%,1.31 [1.22-1.41],4.746e-08,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-FC,1.31 [1.22-1.40],5.783e-09,***,Free Cholesterol in Very Large HDL
M-VLDL-CE%,1.31 [1.19-1.43],0.001,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-C%,1.29 [1.18-1.42],0.008,**,Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-C%,1.29 [1.19-1.41],7.627e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-CE%,1.29 [1.18-1.40],0.002,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-HDL-C%,1.29 [1.18-1.40],7.361e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
LDL-size,1.28 [1.18-1.38],2.515e-04,***,Average Diameter for LDL Particles
L-VLDL-CE%,1.28 [1.18-1.38],1.096e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-VLDL-FC%,1.26 [1.16-1.37],0.004,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-TG,1.26 [1.18-1.35],5.049e-06,***,Triglycerides in Large HDL
XS-VLDL-C%,1.26 [1.16-1.37],0.017,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC%,1.25 [1.17-1.34],9.500e-06,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC,1.24 [1.16-1.33],5.514e-04,***,Free Cholesterol in Small HDL
S-HDL-FC%,1.24 [1.15-1.33],0.001,**,Free Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-CE,1.24 [1.15-1.33],0.001,**,Cholesteryl Esters in Very Small VLDL
IDL-CE,1.24 [1.15-1.33],0.005,**,Cholesteryl Esters in IDL
IDL-C,1.24 [1.15-1.33],0.006,**,Cholesterol in IDL
Total-CE,1.24 [1.14-1.33],0.012,*,Total-Esterified Cholesterol
IDL-L,1.23 [1.15-1.33],0.008,**,Total-Lipids in IDL
XL-VLDL-CE%,1.23 [1.14-1.32],0.014,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,1.23 [1.14-1.32],0.010,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-PL,1.22 [1.14-1.32],0.016,*,Phospholipids in IDL
IDL-FC,1.22 [1.13-1.31],0.030,*,Free Cholesterol in IDL
XS-VLDL-C,1.22 [1.13-1.31],0.018,*,Cholesterol in Very Small VLDL
DHA,1.21 [1.13-1.30],0.029,*,Docosahexaenoic Acid
S-HDL-PL,1.21 [1.13-1.30],0.033,*,Phospholipids in Small HDL
L-VLDL-PL%,0.83 [0.78-0.89],0.007,**,Phospholipids to Total-Lipids in Large VLDL percentage
MUFA%,0.81 [0.75-0.88],0.045,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC,0.80 [0.74-0.87],0.043,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,0.80 [0.73-0.87],0.018,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,0.80 [0.73-0.87],0.018,*,Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-TG,0.80 [0.74-0.86],0.004,**,Triglycerides in VLDL
Total-BCAA,0.80 [0.73-0.86],0.004,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-FC,0.79 [0.73-0.86],0.008,**,Free Cholesterol in Very Large VLDL
M-VLDL-TG%,0.79 [0.74-0.86],5.120e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-P,0.79 [0.73-0.86],0.006,**,Concentration of Large VLDL Particles
XXL-VLDL-P,0.79 [0.72-0.86],0.013,*,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-FC,0.79 [0.73-0.85],0.002,**,Free Cholesterol in Large VLDL
L-VLDL-PL,0.79 [0.73-0.85],0.002,**,Phospholipids in Large VLDL
L-VLDL-L,0.79 [0.73-0.85],9.014e-04,***,Total-Lipids in Large VLDL
XXL-VLDL-PL,0.79 [0.72-0.86],0.007,**,Phospholipids in Chylomicrons and Extremely Large VLDL
ApoB/ApoA1,0.79 [0.73-0.85],1.661e-04,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-VLDL-PL,0.78 [0.72-0.85],0.002,**,Phospholipids in Very Large VLDL
S-HDL-TG%,0.78 [0.73-0.84],7.109e-05,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-P,0.78 [0.72-0.85],0.001,**,Concentration of Very Large VLDL Particles
L-VLDL-TG,0.78 [0.72-0.85],6.393e-04,***,Triglycerides in Large VLDL
Leu,0.78 [0.72-0.85],3.309e-04,***,Leucine
XXL-VLDL-L,0.78 [0.72-0.85],8.158e-04,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-HDL-TG%,0.78 [0.72-0.84],5.558e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-L,0.78 [0.72-0.84],3.195e-04,***,Total-Lipids in Very Large VLDL
XXL-VLDL-TG,0.77 [0.71-0.84],7.604e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,0.77 [0.71-0.84],2.559e-04,***,Triglycerides in Very Large VLDL
XL-HDL-TG%,0.76 [0.71-0.83],1.225e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,0.75 [0.69-0.82],7.666e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-C%,0.72 [0.67-0.78],9.736e-10,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,0.69 [0.64-0.75],7.058e-16,***,Average Diameter for VLDL Particles
TG/PG,0.68 [0.62-0.74],8.122e-15,***,Triglycerides to Phosphoglycerides ratio
