Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.29 [1.23-1.35],2.796e-21,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.27 [1.22-1.33],1.912e-22,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.27 [1.21-1.32],2.663e-20,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.26 [1.21-1.32],1.226e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.25 [1.19-1.30],3.698e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.23 [1.17-1.28],1.183e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.22 [1.17-1.27],5.305e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.21 [1.16-1.26],4.397e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-FC%,1.21 [1.16-1.26],3.678e-11,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.21 [1.16-1.26],1.184e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.21 [1.15-1.26],2.449e-10,***,Glycoprotein Acetyls
S-VLDL-TG%,1.20 [1.15-1.26],1.043e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
TG/PG,1.19 [1.13-1.24],1.771e-08,***,Triglycerides to Phosphoglycerides ratio
S-LDL-TG%,1.19 [1.14-1.24],2.705e-09,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.18 [1.13-1.24],5.176e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.17 [1.12-1.23],2.110e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.17 [1.11-1.23],2.010e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,1.17 [1.12-1.22],1.981e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.16 [1.11-1.21],1.596e-05,***,Phospholipids to Total-Lipids in IDL percentage
Creatinine,1.15 [1.11-1.20],6.325e-06,***,Creatinine
M-HDL-TG%,1.14 [1.09-1.19],0.011,*,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-size,1.14 [1.08-1.19],0.012,*,Average Diameter for VLDL Particles
XL-HDL-PL%,0.89 [0.86-0.93],0.019,*,Phospholipids to Total-Lipids in Very Large HDL percentage
IDL-FC%,0.89 [0.85-0.93],0.024,*,Free Cholesterol to Total-Lipids in IDL percentage
LDL-P,0.89 [0.85-0.93],0.046,*,Concentration of LDL Particles
XS-VLDL-P,0.89 [0.85-0.93],0.027,*,Concentration of Very Small VLDL Particles
S-HDL-FC,0.89 [0.85-0.93],0.020,*,Free Cholesterol in Small HDL
XS-VLDL-L,0.88 [0.85-0.92],0.011,*,Total-Lipids in Very Small VLDL
L-LDL-P,0.88 [0.85-0.92],0.011,*,Concentration of Large LDL Particles
S-LDL-FC%,0.88 [0.85-0.92],2.677e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
