Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.31 [1.20-1.43],1.892e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-FC%,1.14 [1.04-1.26],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.06 [0.96-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.02 [0.92-1.12],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-CE%,1.01 [0.91-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-LDL-C%,0.80 [0.74-0.87],0.024,*,Cholesterol to Total-Lipids in Small LDL percentage
Albumin,0.80 [0.73-0.86],0.013,*,Albumin
L-LDL-CE,0.80 [0.73-0.87],0.045,*,Cholesteryl Esters in Large LDL
LDL-CE,0.79 [0.73-0.87],0.031,*,Cholesteryl Esters in LDL
M-HDL-L,0.79 [0.72-0.86],0.029,*,Total-Lipids in Medium HDL
Total-FC,0.79 [0.72-0.86],0.008,**,Total-Free Cholesterol
Total-C,0.78 [0.72-0.85],0.002,**,Total-Cholesterol
Total-CE,0.78 [0.72-0.85],0.001,**,Total-Esterified Cholesterol
ApoA1,0.77 [0.71-0.85],0.004,**,Apolipoprotein A1
Total-L,0.77 [0.70-0.83],1.413e-04,***,Total-Lipids in Lipoprotein Particles
Total-FA,0.77 [0.70-0.84],6.286e-04,***,Total-Fatty Acids
S-LDL-CE%,0.76 [0.70-0.83],5.494e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-PL,0.76 [0.70-0.83],6.014e-05,***,Total-Phospholipids in Lipoprotein Particles
S-HDL-CE,0.76 [0.70-0.83],1.211e-04,***,Cholesteryl Esters in Small HDL
S-HDL-PL,0.76 [0.69-0.83],1.493e-04,***,Phospholipids in Small HDL
PC,0.75 [0.69-0.82],9.597e-06,***,Phosphatidylcholines
Phosphoglyc,0.75 [0.69-0.82],7.113e-06,***,Phosphoglycerides
Cholines,0.75 [0.69-0.81],4.696e-06,***,Total-Cholines
S-HDL-L,0.75 [0.68-0.82],1.679e-05,***,Total-Lipids in Small HDL
S-HDL-C,0.75 [0.68-0.82],1.216e-05,***,Cholesterol in Small HDL
HDL-P,0.75 [0.68-0.82],4.549e-05,***,Concentration of HDL Particles
S-HDL-FC,0.74 [0.68-0.81],1.211e-05,***,Free Cholesterol in Small HDL
S-HDL-P,0.74 [0.68-0.81],1.024e-05,***,Concentration of Small HDL Particles
Total-P,0.74 [0.67-0.81],4.982e-06,***,Total-Concentration of Lipoprotein Particles
PUFA,0.72 [0.66-0.79],1.319e-08,***,Polyunsaturated Fatty Acids
Omega-6,0.72 [0.66-0.78],5.531e-09,***,Omega-6 Fatty Acids
LA,0.70 [0.65-0.77],1.283e-10,***,Linoleic Acid
