Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.97 [1.70-2.28],2.138e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.94 [1.72-2.19],1.831e-21,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.94 [1.69-2.23],3.313e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.94 [1.71-2.20],2.655e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.92 [1.59-2.30],1.016e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,1.91 [1.68-2.17],4.949e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.89 [1.68-2.13],3.423e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.79 [1.59-2.01],4.328e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.67 [1.47-1.91],3.151e-09,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.57 [1.39-1.77],1.700e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.49 [1.31-1.68],1.014e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.47 [1.30-1.67],6.267e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.42 [1.26-1.60],0.003,**,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.73 [0.65-0.82],0.038,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC%,0.73 [0.66-0.80],3.999e-05,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-CE%,0.71 [0.63-0.80],0.006,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-HDL-L,0.70 [0.61-0.80],0.040,*,Total-Lipids in Medium HDL
XS-VLDL-FC%,0.69 [0.62-0.77],2.378e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-CE,0.69 [0.60-0.79],0.040,*,Cholesteryl Esters in Medium HDL
S-HDL-PL,0.69 [0.60-0.78],0.006,**,Phospholipids in Small HDL
ApoB/ApoA1,0.68 [0.59-0.78],0.014,*,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-CE,0.68 [0.59-0.79],0.048,*,Cholesteryl Esters in Large VLDL
VLDL-PL,0.68 [0.59-0.78],0.018,*,Phospholipids in VLDL
M-VLDL-CE%,0.68 [0.63-0.74],1.034e-13,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-C,0.68 [0.59-0.78],0.009,**,Cholesterol in Medium HDL
S-VLDL-L,0.68 [0.59-0.78],0.013,*,Total-Lipids in Small VLDL
XL-VLDL-CE,0.67 [0.58-0.78],0.021,*,Cholesteryl Esters in Very Large VLDL
S-HDL-L,0.67 [0.58-0.76],2.196e-04,***,Total-Lipids in Small HDL
M-HDL-P,0.67 [0.58-0.77],0.005,**,Concentration of Medium HDL Particles
SFA,0.66 [0.58-0.76],3.740e-04,***,Saturated Fatty Acids
HDL-PL,0.66 [0.58-0.76],0.002,**,Phospholipids in HDL
XL-HDL-FC,0.66 [0.57-0.77],0.047,*,Free Cholesterol in Very Large HDL
L-VLDL-C%,0.66 [0.58-0.75],1.329e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-CE%,0.66 [0.58-0.75],5.315e-06,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-CE%,0.65 [0.58-0.73],3.445e-08,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-CE,0.65 [0.57-0.74],1.419e-05,***,Cholesteryl Esters in Small HDL
L-HDL-FC,0.64 [0.54-0.76],0.039,*,Free Cholesterol in Large HDL
XL-VLDL-FC%,0.64 [0.55-0.74],2.985e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-CE%,0.64 [0.56-0.73],2.529e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Total-FA,0.63 [0.56-0.72],1.186e-06,***,Total-Fatty Acids
HDL-L,0.63 [0.55-0.73],2.588e-05,***,Total-Lipids in HDL
M-HDL-FC,0.63 [0.55-0.73],1.318e-04,***,Free Cholesterol in Medium HDL
LA%,0.63 [0.55-0.71],7.621e-09,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-C%,0.62 [0.57-0.69],3.158e-15,***,Cholesterol to Total-Lipids in Medium VLDL percentage
ApoA1,0.62 [0.54-0.72],4.084e-06,***,Apolipoprotein A1
L-LDL-FC%,0.62 [0.56-0.69],1.795e-12,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-C,0.62 [0.55-0.71],2.807e-07,***,Cholesterol in Small HDL
VLDL-FC,0.62 [0.54-0.72],1.939e-05,***,Free Cholesterol in VLDL
S-HDL-FC%,0.62 [0.54-0.72],1.368e-05,***,Free Cholesterol to Total-Lipids in Small HDL percentage
VLDL-P,0.62 [0.53-0.72],4.616e-05,***,Concentration of VLDL Particles
