Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.22 [1.19-1.25],9.497e-44,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.19 [1.16-1.22],3.203e-37,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.18 [1.15-1.21],1.096e-31,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.18 [1.15-1.20],3.224e-32,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.17 [1.15-1.20],3.894e-31,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.16 [1.13-1.19],1.646e-24,***,Glycoprotein Acetyls
M-VLDL-TG%,1.16 [1.13-1.19],1.190e-23,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.16 [1.13-1.19],6.554e-24,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.15 [1.12-1.18],1.277e-24,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.15 [1.12-1.18],2.563e-22,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.14 [1.11-1.17],7.809e-19,***,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-TG%,1.14 [1.11-1.17],2.654e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.14 [1.11-1.17],1.449e-19,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-TG%,1.14 [1.11-1.17],5.250e-18,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.14 [1.11-1.16],4.396e-17,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.13 [1.10-1.16],2.810e-16,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-TG%,1.13 [1.10-1.16],1.424e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-TG%,1.13 [1.10-1.16],5.373e-14,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.12 [1.09-1.15],2.720e-13,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.12 [1.09-1.15],9.602e-10,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-TG,1.11 [1.08-1.14],2.714e-10,***,Triglycerides in Small HDL
IDL-PL%,1.10 [1.07-1.12],4.355e-08,***,Phospholipids to Total-Lipids in IDL percentage
VLDL-size,1.09 [1.06-1.12],5.325e-06,***,Average Diameter for VLDL Particles
XL-VLDL-TG,1.08 [1.06-1.11],6.067e-05,***,Triglycerides in Very Large VLDL
XXL-VLDL-PL,1.08 [1.05-1.11],4.149e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.08 [1.05-1.11],6.231e-04,***,Triglycerides in Small VLDL
XXL-VLDL-PL%,1.08 [1.05-1.11],0.007,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-L,1.08 [1.05-1.10],0.002,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.08 [1.05-1.10],0.001,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-P,1.08 [1.05-1.10],0.002,**,Concentration of Very Large VLDL Particles
XS-VLDL-TG,1.07 [1.05-1.10],0.002,**,Triglycerides in Very Small VLDL
VLDL-TG,1.07 [1.05-1.10],0.006,**,Triglycerides in VLDL
XL-VLDL-L,1.07 [1.05-1.10],0.006,**,Total-Lipids in Very Large VLDL
Total-TG,1.07 [1.05-1.10],0.008,**,Total-Triglycerides
XXL-VLDL-TG,1.07 [1.05-1.10],0.004,**,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.07 [1.05-1.10],0.009,**,Phospholipids in Large VLDL
XXL-VLDL-FC,1.07 [1.05-1.10],0.007,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,1.07 [1.04-1.10],0.011,*,Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.07 [1.04-1.10],0.017,*,Triglycerides in Small LDL
XXL-VLDL-CE,1.07 [1.04-1.10],0.033,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-HDL-CE%,0.93 [0.91-0.95],0.003,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Albumin,0.93 [0.91-0.95],0.003,**,Albumin
Total-L,0.93 [0.91-0.95],0.001,**,Total-Lipids in Lipoprotein Particles
Omega-6,0.93 [0.90-0.95],2.909e-04,***,Omega-6 Fatty Acids
M-VLDL-C,0.93 [0.90-0.95],3.627e-04,***,Cholesterol in Medium VLDL
LDL-CE,0.93 [0.90-0.95],1.064e-04,***,Cholesteryl Esters in LDL
XL-HDL-PL%,0.93 [0.90-0.95],4.061e-05,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-L,0.92 [0.90-0.95],1.505e-04,***,Total-Lipids in Medium HDL
LDL-PL,0.92 [0.90-0.95],4.650e-05,***,Phospholipids in LDL
Phosphoglyc,0.92 [0.90-0.95],3.427e-05,***,Phosphoglycerides
LDL-L,0.92 [0.90-0.95],1.983e-05,***,Total-Lipids in LDL
LA,0.92 [0.90-0.95],2.241e-05,***,Linoleic Acid
Remnant-C,0.92 [0.90-0.94],1.062e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-VLDL-CE%,0.92 [0.90-0.94],8.108e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-VLDL-C%,0.92 [0.90-0.94],2.335e-05,***,Cholesterol to Total-Lipids in Large VLDL percentage
Omega-3,0.92 [0.90-0.94],2.500e-05,***,Omega-3 Fatty Acids
XS-VLDL-C,0.92 [0.90-0.94],2.930e-06,***,Cholesterol in Very Small VLDL
PUFA,0.92 [0.90-0.94],1.548e-06,***,Polyunsaturated Fatty Acids
S-HDL-C%,0.92 [0.89-0.94],1.744e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
Non-HDL-C,0.92 [0.89-0.94],3.256e-07,***,Total-Cholesterol Minus HDL-C
LDL-C,0.92 [0.89-0.94],3.763e-07,***,LDL Cholesterol
M-LDL-FC,0.92 [0.89-0.94],9.223e-07,***,Free Cholesterol in Medium LDL
S-LDL-FC,0.92 [0.89-0.94],5.640e-07,***,Free Cholesterol in Small LDL
IDL-P,0.92 [0.89-0.94],4.797e-07,***,Concentration of IDL Particles
M-HDL-P,0.91 [0.89-0.94],2.144e-06,***,Concentration of Medium HDL Particles
PC,0.91 [0.89-0.94],1.895e-07,***,Phosphatidylcholines
Total-PL,0.91 [0.89-0.94],7.196e-08,***,Total-Phospholipids in Lipoprotein Particles
L-LDL-CE,0.91 [0.89-0.94],9.178e-08,***,Cholesteryl Esters in Large LDL
HDL-P,0.91 [0.89-0.94],2.215e-07,***,Concentration of HDL Particles
Cholines,0.91 [0.89-0.93],3.517e-08,***,Total-Cholines
L-LDL-L,0.91 [0.89-0.93],1.526e-08,***,Total-Lipids in Large LDL
XS-VLDL-FC%,0.91 [0.89-0.93],1.345e-09,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE,0.91 [0.89-0.93],9.079e-09,***,Cholesteryl Esters in Medium VLDL
L-LDL-PL,0.91 [0.89-0.93],5.908e-09,***,Phospholipids in Large LDL
Omega-3%,0.91 [0.89-0.93],3.805e-08,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Total-P,0.91 [0.89-0.93],1.242e-08,***,Total-Concentration of Lipoprotein Particles
XS-VLDL-CE,0.91 [0.88-0.93],1.462e-09,***,Cholesteryl Esters in Very Small VLDL
L-LDL-C,0.91 [0.88-0.93],3.785e-10,***,Cholesterol in Large LDL
Clinical LDL-C,0.91 [0.88-0.93],1.257e-10,***,Clinical LDL Cholesterol
HDL-PL,0.91 [0.88-0.93],5.737e-09,***,Phospholipids in HDL
M-HDL-CE,0.91 [0.88-0.93],5.244e-09,***,Cholesteryl Esters in Medium HDL
SM,0.91 [0.88-0.93],4.220e-10,***,Sphingomyelins
M-HDL-C,0.90 [0.88-0.93],1.810e-09,***,Cholesterol in Medium HDL
Total-FC,0.90 [0.88-0.93],5.912e-11,***,Total-Free Cholesterol
ApoA1,0.90 [0.88-0.93],1.196e-09,***,Apolipoprotein A1
M-HDL-FC,0.90 [0.88-0.93],1.792e-09,***,Free Cholesterol in Medium HDL
S-LDL-FC%,0.90 [0.88-0.92],2.568e-12,***,Free Cholesterol to Total-Lipids in Small LDL percentage
IDL-FC%,0.90 [0.88-0.92],7.741e-12,***,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-CE%,0.90 [0.88-0.92],3.591e-11,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-FC%,0.90 [0.88-0.92],3.756e-10,***,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-PL,0.90 [0.88-0.92],8.103e-12,***,Phospholipids in IDL
L-VLDL-CE%,0.90 [0.88-0.92],2.662e-11,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
LDL-FC,0.90 [0.88-0.92],1.642e-12,***,Free Cholesterol in LDL
Omega-6%,0.90 [0.87-0.92],1.638e-12,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-C%,0.89 [0.87-0.91],5.804e-15,***,Cholesterol to Total-Lipids in Small VLDL percentage
Total-C,0.89 [0.87-0.91],2.101e-15,***,Total-Cholesterol
XL-VLDL-FC%,0.89 [0.87-0.92],2.980e-12,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-FC%,0.89 [0.87-0.91],2.084e-17,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-C%,0.89 [0.87-0.91],9.281e-16,***,Cholesterol to Total-Lipids in Small LDL percentage
HDL-L,0.89 [0.87-0.91],3.393e-13,***,Total-Lipids in HDL
IDL-L,0.89 [0.87-0.91],1.955e-15,***,Total-Lipids in IDL
L-LDL-FC,0.89 [0.87-0.91],5.283e-15,***,Free Cholesterol in Large LDL
Total-CE,0.89 [0.87-0.91],1.420e-16,***,Total-Esterified Cholesterol
XL-VLDL-CE%,0.89 [0.86-0.91],3.120e-14,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
DHA%,0.89 [0.86-0.91],2.731e-15,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-VLDL-PL%,0.88 [0.86-0.91],3.311e-19,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-VLDL-C%,0.88 [0.86-0.91],5.711e-15,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
DHA,0.88 [0.86-0.91],1.826e-15,***,Docosahexaenoic Acid
M-VLDL-CE%,0.88 [0.86-0.90],4.283e-22,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.88 [0.86-0.90],1.223e-18,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC,0.88 [0.86-0.90],1.888e-18,***,Free Cholesterol in IDL
IDL-CE,0.88 [0.86-0.90],3.522e-19,***,Cholesteryl Esters in IDL
L-HDL-CE%,0.88 [0.86-0.90],9.342e-21,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-C,0.88 [0.86-0.90],9.084e-20,***,Cholesterol in IDL
M-LDL-C%,0.88 [0.86-0.90],4.718e-23,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-C%,0.88 [0.86-0.90],1.653e-19,***,Cholesterol to Total-Lipids in Medium HDL percentage
LA%,0.88 [0.85-0.90],1.831e-19,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-C%,0.87 [0.85-0.90],1.153e-23,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.87 [0.85-0.90],6.188e-23,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-FC,0.87 [0.85-0.90],3.982e-18,***,Free Cholesterol in HDL
L-HDL-C%,0.87 [0.85-0.89],4.956e-25,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-PL,0.87 [0.85-0.89],2.084e-18,***,Phospholipids in Large HDL
HDL-CE,0.87 [0.85-0.89],1.004e-20,***,Cholesteryl Esters in HDL
HDL-C,0.87 [0.85-0.89],7.005e-21,***,HDL Cholesterol
IDL-CE%,0.87 [0.85-0.89],5.326e-27,***,Cholesteryl Esters to Total-Lipids in IDL percentage
PUFA%,0.87 [0.85-0.89],3.474e-24,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-size,0.87 [0.84-0.89],9.978e-19,***,Average Diameter for HDL Particles
S-VLDL-FC%,0.86 [0.84-0.89],7.672e-27,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.86 [0.84-0.88],5.016e-26,***,Phospholipids to Total-Lipids in Small VLDL percentage
XL-HDL-PL,0.86 [0.84-0.89],6.490e-20,***,Phospholipids in Very Large HDL
XL-HDL-FC,0.86 [0.84-0.88],8.779e-22,***,Free Cholesterol in Very Large HDL
L-LDL-C%,0.86 [0.84-0.88],3.365e-29,***,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-FC%,0.86 [0.84-0.88],3.547e-30,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-L,0.86 [0.84-0.88],3.010e-22,***,Total-Lipids in Large HDL
IDL-C%,0.86 [0.84-0.88],1.034e-33,***,Cholesterol to Total-Lipids in IDL percentage
M-HDL-FC%,0.86 [0.83-0.88],1.739e-30,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-P,0.85 [0.83-0.88],1.432e-22,***,Concentration of Large HDL Particles
XL-HDL-L,0.85 [0.83-0.88],6.691e-23,***,Total-Lipids in Very Large HDL
L-HDL-FC,0.85 [0.83-0.88],3.333e-23,***,Free Cholesterol in Large HDL
XL-HDL-P,0.85 [0.83-0.88],7.045e-23,***,Concentration of Very Large HDL Particles
Unsaturation,0.85 [0.83-0.87],3.664e-30,***,Degree of Unsaturation
XS-VLDL-C%,0.85 [0.83-0.87],1.292e-36,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-C,0.85 [0.82-0.87],5.431e-26,***,Cholesterol in Large HDL
XS-VLDL-CE%,0.85 [0.83-0.87],1.470e-38,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-CE,0.85 [0.82-0.87],3.854e-26,***,Cholesteryl Esters in Large HDL
XL-HDL-C,0.84 [0.82-0.87],2.291e-27,***,Cholesterol in Very Large HDL
XL-HDL-CE,0.84 [0.82-0.86],8.495e-28,***,Cholesteryl Esters in Very Large HDL
PUFA/MUFA,0.83 [0.81-0.86],1.745e-37,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
