Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.60 [1.57-1.63],0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.58 [1.55-1.61],0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.56 [1.54-1.59],0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.56 [1.54-1.59],0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.53 [1.51-1.56],0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.49 [1.46-1.51],0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-VLDL-TG%,1.48 [1.45-1.51],4.108e-273,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,1.43 [1.41-1.46],0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.38 [1.35-1.40],0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.37 [1.35-1.40],3.469e-292,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.27 [1.25-1.29],5.652e-166,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,1.26 [1.23-1.28],3.390e-116,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,1.25 [1.23-1.28],5.830e-132,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.24 [1.22-1.26],3.576e-137,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.22 [1.19-1.24],2.587e-96,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.20 [1.18-1.22],4.172e-93,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,1.20 [1.18-1.22],5.198e-103,***,Creatinine
XL-HDL-TG%,1.17 [1.15-1.19],7.196e-67,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.15 [1.13-1.17],4.894e-48,***,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.15 [1.13-1.17],6.791e-52,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.15 [1.13-1.17],3.417e-49,***,Triglycerides to Total-Lipids in Large HDL percentage
Glu-lactate,1.13 [1.11-1.15],2.508e-44,***,Glucose-lactate
S-HDL-PL%,1.13 [1.11-1.15],3.953e-36,***,Phospholipids to Total-Lipids in Small HDL percentage
TG/PG,1.13 [1.11-1.15],7.026e-36,***,Triglycerides to Phosphoglycerides ratio
GlycA,1.12 [1.10-1.14],1.060e-28,***,Glycoprotein Acetyls
M-LDL-PL%,1.11 [1.09-1.13],4.008e-25,***,Phospholipids to Total-Lipids in Medium LDL percentage
Glu,1.09 [1.08-1.11],5.604e-20,***,Glucose
M-HDL-TG%,1.09 [1.07-1.11],1.903e-16,***,Triglycerides to Total-Lipids in Medium HDL percentage
Sc-ala,1.08 [1.06-1.10],1.050e-13,***,Spectrometer-corrected alanine
VLDL-size,1.08 [1.06-1.10],7.869e-12,***,Average Diameter for VLDL Particles
Omega-3%,1.06 [1.04-1.08],2.650e-06,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Ala,1.06 [1.04-1.08],1.046e-05,***,Alanine
Lactate,1.06 [1.04-1.08],1.684e-05,***,Lactate
S-HDL-TG,1.06 [1.04-1.07],8.129e-05,***,Triglycerides in Small HDL
Total-TG,0.95 [0.93-0.97],0.004,**,Total-Triglycerides
S-LDL-TG,0.95 [0.93-0.96],6.830e-05,***,Triglycerides in Small LDL
XL-VLDL-P,0.95 [0.93-0.96],9.230e-05,***,Concentration of Very Large VLDL Particles
Gln,0.94 [0.93-0.96],6.687e-06,***,Glutamine
L-VLDL-TG,0.94 [0.93-0.96],4.457e-06,***,Triglycerides in Large VLDL
XL-VLDL-L,0.94 [0.93-0.96],2.796e-06,***,Total-Lipids in Very Large VLDL
Acetate,0.94 [0.93-0.96],1.210e-06,***,Acetate
M-HDL-CE%,0.94 [0.92-0.95],1.004e-09,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XXL-VLDL-CE,0.93 [0.92-0.95],1.998e-09,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
His,0.93 [0.92-0.95],1.813e-10,***,Histidine
S-HDL-CE%,0.93 [0.91-0.95],6.191e-12,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-TG,0.93 [0.91-0.95],2.051e-11,***,Triglycerides in Medium LDL
Omega-3,0.92 [0.91-0.94],3.878e-14,***,Omega-3 Fatty Acids
M-HDL-PL,0.92 [0.90-0.94],4.074e-16,***,Phospholipids in Medium HDL
S-HDL-PL,0.92 [0.90-0.93],1.353e-17,***,Phospholipids in Small HDL
XL-HDL-PL%,0.92 [0.90-0.93],2.019e-21,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-TG,0.91 [0.90-0.93],1.936e-18,***,Triglycerides in Large HDL
XL-VLDL-PL,0.91 [0.90-0.93],9.686e-19,***,Phospholipids in Very Large VLDL
L-VLDL-PL,0.91 [0.89-0.93],3.585e-20,***,Phospholipids in Large VLDL
L-VLDL-P,0.91 [0.89-0.92],2.081e-21,***,Concentration of Large VLDL Particles
LDL-TG,0.91 [0.89-0.92],1.059e-22,***,Triglycerides in LDL
Omega-6/Omega-3,0.91 [0.89-0.92],8.940e-23,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Unsaturation,0.90 [0.89-0.92],1.441e-25,***,Degree of Unsaturation
IDL-TG,0.90 [0.89-0.92],1.247e-26,***,Triglycerides in IDL
M-HDL-L,0.90 [0.88-0.92],1.560e-28,***,Total-Lipids in Medium HDL
S-HDL-L,0.90 [0.88-0.91],2.094e-30,***,Total-Lipids in Small HDL
L-VLDL-L,0.90 [0.88-0.91],1.015e-27,***,Total-Lipids in Large VLDL
L-VLDL-FC%,0.90 [0.88-0.91],9.290e-30,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-TG,0.89 [0.88-0.91],1.586e-31,***,Triglycerides in Large LDL
