Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.47 [1.40-1.53],4.311e-62,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,1.33 [1.28-1.39],1.563e-39,***,Creatinine
TG/PG,1.32 [1.27-1.38],3.575e-30,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,1.30 [1.25-1.36],7.498e-25,***,Average Diameter for VLDL Particles
M-VLDL-TG%,1.29 [1.23-1.35],1.557e-22,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG%,1.28 [1.22-1.34],2.892e-22,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.27 [1.22-1.33],6.483e-22,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG%,1.26 [1.21-1.32],3.594e-20,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.26 [1.19-1.33],1.995e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
MUFA%,1.26 [1.20-1.32],4.042e-17,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-C%,1.25 [1.20-1.31],5.861e-22,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.25 [1.20-1.31],1.149e-16,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.24 [1.19-1.30],3.256e-17,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.23 [1.18-1.29],2.964e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,1.21 [1.15-1.26],4.915e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.20 [1.15-1.26],7.462e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.20 [1.15-1.25],9.371e-11,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.19 [1.14-1.25],2.801e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-PL%,1.19 [1.13-1.26],1.555e-05,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-TG,1.17 [1.12-1.22],1.203e-07,***,Triglycerides in Very Large VLDL
Omega-6/Omega-3,1.17 [1.11-1.22],2.644e-06,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-VLDL-L,1.16 [1.11-1.21],4.267e-06,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,1.16 [1.11-1.21],3.105e-06,***,Triglycerides in Large VLDL
XXL-VLDL-L,1.16 [1.11-1.21],3.532e-06,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,1.15 [1.11-1.20],5.475e-06,***,Concentration of Very Large VLDL Particles
VLDL-TG,1.15 [1.10-1.21],3.305e-05,***,Triglycerides in VLDL
XXL-VLDL-TG,1.15 [1.11-1.20],4.429e-06,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.15 [1.10-1.20],8.865e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.15 [1.10-1.20],3.670e-05,***,Phospholipids in Large VLDL
L-VLDL-L,1.15 [1.10-1.20],6.438e-05,***,Total-Lipids in Large VLDL
S-LDL-TG%,1.15 [1.10-1.20],6.642e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
L-LDL-TG%,1.15 [1.10-1.20],1.255e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-FC,1.14 [1.10-1.20],1.350e-04,***,Free Cholesterol in Large VLDL
XL-VLDL-PL,1.14 [1.10-1.19],1.156e-04,***,Phospholipids in Very Large VLDL
XXL-VLDL-P,1.14 [1.10-1.19],4.121e-05,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-P,1.14 [1.10-1.19],1.223e-04,***,Concentration of Large VLDL Particles
XXL-VLDL-CE,1.14 [1.09-1.19],2.425e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,1.14 [1.09-1.19],2.895e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.13 [1.09-1.18],0.001,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
ApoB/ApoA1,1.13 [1.08-1.18],0.004,**,Apolipoprotein B to Apolipoprotein A1 ratio
XL-VLDL-FC,1.13 [1.08-1.18],0.004,**,Free Cholesterol in Very Large VLDL
Lactate,1.13 [1.08-1.18],0.016,*,Lactate
Total-TG,1.12 [1.08-1.17],0.040,*,Total-Triglycerides
M-VLDL-TG,1.12 [1.07-1.17],0.050,*,Triglycerides in Medium VLDL
Clinical LDL-C,0.89 [0.85-0.93],0.016,*,Clinical LDL Cholesterol
Non-HDL-C,0.89 [0.85-0.93],0.011,*,Total-Cholesterol Minus HDL-C
S-VLDL-CE%,0.89 [0.85-0.93],0.009,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-CE,0.89 [0.85-0.92],0.007,**,Cholesteryl Esters in Large LDL
LDL-FC,0.88 [0.85-0.92],0.004,**,Free Cholesterol in LDL
PUFA%,0.88 [0.85-0.92],0.004,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,0.88 [0.84-0.92],0.001,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-C,0.88 [0.84-0.92],0.003,**,Cholesterol in Small HDL
L-LDL-PL,0.88 [0.84-0.92],0.002,**,Phospholipids in Large LDL
L-LDL-L,0.88 [0.84-0.92],9.288e-04,***,Total-Lipids in Large LDL
S-HDL-L,0.88 [0.84-0.92],8.696e-04,***,Total-Lipids in Small HDL
L-LDL-C,0.88 [0.84-0.91],3.293e-04,***,Cholesterol in Large LDL
Remnant-C,0.88 [0.84-0.91],2.210e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-C%,0.87 [0.84-0.91],1.219e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE,0.87 [0.83-0.90],2.689e-05,***,Cholesteryl Esters in Medium VLDL
Omega-6,0.86 [0.83-0.90],7.202e-06,***,Omega-6 Fatty Acids
IDL-CE%,0.86 [0.83-0.90],4.596e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-PL,0.86 [0.82-0.90],1.879e-05,***,Phospholipids in Very Small VLDL
M-LDL-FC%,0.86 [0.83-0.90],5.838e-07,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-P,0.86 [0.82-0.90],7.232e-06,***,Concentration of IDL Particles
L-LDL-C%,0.86 [0.82-0.90],2.531e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.86 [0.82-0.89],2.203e-08,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-FC,0.86 [0.82-0.89],5.715e-07,***,Free Cholesterol in Large LDL
Total-L,0.85 [0.82-0.89],8.175e-08,***,Total-Lipids in Lipoprotein Particles
XS-VLDL-P,0.85 [0.82-0.89],1.468e-06,***,Concentration of Very Small VLDL Particles
S-VLDL-C%,0.85 [0.82-0.89],2.307e-08,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-PL,0.85 [0.81-0.89],2.683e-07,***,Phospholipids in Small HDL
PUFA,0.84 [0.81-0.88],2.669e-09,***,Polyunsaturated Fatty Acids
XS-VLDL-L,0.84 [0.80-0.88],4.952e-09,***,Total-Lipids in Very Small VLDL
LDL-size,0.84 [0.80-0.87],4.120e-11,***,Average Diameter for LDL Particles
L-VLDL-C%,0.84 [0.80-0.87],8.554e-10,***,Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-FC,0.84 [0.80-0.87],5.514e-10,***,Free Cholesterol in Small HDL
L-LDL-FC%,0.84 [0.80-0.87],2.520e-12,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.83 [0.79-0.88],1.787e-07,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC,0.83 [0.80-0.87],8.468e-10,***,Free Cholesterol in Very Small VLDL
L-HDL-CE%,0.83 [0.80-0.87],8.207e-15,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-FC%,0.83 [0.79-0.87],2.362e-09,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Omega-3%,0.83 [0.80-0.87],4.240e-10,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Total-FC,0.83 [0.80-0.87],4.159e-12,***,Total-Free Cholesterol
Gly,0.83 [0.79-0.87],6.454e-09,***,Glycine
L-HDL-TG,0.83 [0.79-0.87],2.593e-09,***,Triglycerides in Large HDL
Omega-3,0.83 [0.79-0.87],5.033e-10,***,Omega-3 Fatty Acids
PUFA/MUFA,0.83 [0.79-0.86],4.330e-11,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-PL%,0.82 [0.79-0.86],1.935e-13,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-HDL-C%,0.82 [0.79-0.86],2.700e-14,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-CE%,0.82 [0.79-0.85],9.191e-21,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.82 [0.79-0.85],2.977e-15,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,0.81 [0.78-0.85],9.143e-18,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Total-C,0.81 [0.78-0.85],4.552e-17,***,Total-Cholesterol
XL-VLDL-CE%,0.81 [0.77-0.85],1.624e-13,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-FC%,0.81 [0.77-0.85],3.054e-13,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-PL%,0.81 [0.77-0.84],1.043e-15,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-C%,0.81 [0.78-0.84],1.421e-22,***,Cholesterol to Total-Lipids in Large HDL percentage
IDL-L,0.81 [0.77-0.84],7.561e-18,***,Total-Lipids in IDL
Total-CE,0.81 [0.77-0.84],1.409e-18,***,Total-Esterified Cholesterol
IDL-FC,0.81 [0.77-0.84],1.088e-16,***,Free Cholesterol in IDL
M-VLDL-C%,0.80 [0.77-0.84],4.205e-22,***,Cholesterol to Total-Lipids in Medium VLDL percentage
DHA%,0.80 [0.77-0.84],2.576e-16,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-C,0.80 [0.77-0.84],2.084e-18,***,Cholesterol in IDL
IDL-CE,0.80 [0.77-0.84],3.143e-18,***,Cholesteryl Esters in IDL
M-VLDL-FC%,0.80 [0.77-0.84],5.326e-21,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-PL,0.80 [0.77-0.84],1.819e-17,***,Phospholipids in IDL
XL-VLDL-C%,0.80 [0.76-0.84],1.047e-14,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Unsaturation,0.79 [0.76-0.83],8.259e-19,***,Degree of Unsaturation
L-VLDL-CE%,0.79 [0.76-0.83],5.376e-19,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XS-VLDL-C,0.79 [0.76-0.83],1.222e-18,***,Cholesterol in Very Small VLDL
XS-VLDL-C%,0.79 [0.76-0.82],1.797e-24,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-PL%,0.79 [0.76-0.82],1.068e-33,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-FC%,0.79 [0.76-0.81],7.413e-34,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,0.79 [0.75-0.82],5.558e-27,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE,0.78 [0.75-0.82],5.256e-22,***,Cholesteryl Esters in Very Small VLDL
Total-PL,0.78 [0.74-0.81],8.433e-26,***,Total-Phospholipids in Lipoprotein Particles
DHA,0.77 [0.73-0.80],1.454e-21,***,Docosahexaenoic Acid
Phosphoglyc,0.76 [0.73-0.80],1.248e-29,***,Phosphoglycerides
SM,0.76 [0.73-0.79],1.209e-29,***,Sphingomyelins
Cholines,0.76 [0.72-0.79],4.332e-32,***,Total-Cholines
PC,0.75 [0.71-0.78],1.135e-34,***,Phosphatidylcholines
Total-P,0.74 [0.71-0.78],2.058e-31,***,Total-Concentration of Lipoprotein Particles
XL-HDL-FC,0.74 [0.71-0.78],4.110e-24,***,Free Cholesterol in Very Large HDL
HDL-P,0.74 [0.71-0.77],3.591e-32,***,Concentration of HDL Particles
M-HDL-PL,0.73 [0.70-0.76],2.545e-36,***,Phospholipids in Medium HDL
M-HDL-L,0.72 [0.69-0.75],1.034e-39,***,Total-Lipids in Medium HDL
M-HDL-CE,0.71 [0.68-0.74],4.933e-41,***,Cholesteryl Esters in Medium HDL
M-HDL-FC%,0.71 [0.68-0.74],3.034e-57,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-C,0.71 [0.67-0.74],8.479e-43,***,Cholesterol in Medium HDL
ApoA1,0.70 [0.67-0.74],1.743e-44,***,Apolipoprotein A1
M-HDL-P,0.70 [0.67-0.74],5.811e-41,***,Concentration of Medium HDL Particles
M-HDL-FC,0.69 [0.66-0.72],8.557e-46,***,Free Cholesterol in Medium HDL
HDL-PL,0.69 [0.65-0.72],9.837e-51,***,Phospholipids in HDL
HDL-L,0.68 [0.65-0.71],6.690e-54,***,Total-Lipids in HDL
HDL-CE,0.67 [0.64-0.70],3.090e-53,***,Cholesteryl Esters in HDL
