Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.37 [1.33-1.41],4.070e-96,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.36 [1.32-1.40],5.166e-92,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.35 [1.31-1.39],1.328e-83,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.34 [1.30-1.38],2.868e-86,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.30 [1.26-1.34],1.823e-60,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.28 [1.24-1.32],2.305e-47,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.27 [1.24-1.31],3.827e-53,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.27 [1.23-1.31],6.510e-47,***,Triglycerides to Total-Lipids in Small VLDL percentage
GlycA,1.27 [1.23-1.31],1.700e-48,***,Glycoprotein Acetyls
M-VLDL-TG%,1.25 [1.21-1.29],3.456e-41,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.24 [1.21-1.28],2.573e-43,***,Triglycerides to Total-Lipids in Small LDL percentage
Creatinine,1.22 [1.19-1.26],1.347e-41,***,Creatinine
M-HDL-PL%,1.22 [1.19-1.26],4.829e-35,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.19 [1.16-1.23],1.148e-27,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.17 [1.13-1.21],2.249e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-PL%,1.17 [1.13-1.20],2.481e-18,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.16 [1.13-1.20],3.171e-16,***,Triglycerides to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,1.12 [1.09-1.16],1.740e-08,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-HDL-TG%,1.12 [1.09-1.15],8.415e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.12 [1.08-1.15],1.280e-07,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.12 [1.08-1.15],6.827e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.11 [1.08-1.14],8.442e-06,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,1.11 [1.07-1.15],2.036e-04,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-PL%,1.09 [1.06-1.12],0.005,**,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.09 [1.06-1.12],0.011,*,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-C,0.92 [0.89-0.95],0.031,*,Cholesterol in Large VLDL
S-VLDL-P,0.92 [0.89-0.95],0.023,*,Concentration of Small VLDL Particles
Leu,0.92 [0.89-0.95],0.012,*,Leucine
LDL-size,0.92 [0.89-0.94],7.917e-04,***,Average Diameter for LDL Particles
HDL-size,0.92 [0.89-0.95],0.042,*,Average Diameter for HDL Particles
XL-VLDL-PL%,0.92 [0.89-0.94],4.747e-04,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
Total-BCAA,0.92 [0.89-0.94],0.006,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
His,0.91 [0.89-0.94],7.604e-04,***,Histidine
VLDL-L,0.91 [0.88-0.94],2.929e-04,***,Total-Lipids in VLDL
XL-HDL-PL,0.91 [0.88-0.94],0.002,**,Phospholipids in Very Large HDL
XXL-VLDL-CE%,0.90 [0.88-0.93],9.378e-05,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Val,0.90 [0.87-0.93],1.998e-05,***,Valine
L-VLDL-C%,0.89 [0.87-0.92],6.278e-08,***,Cholesterol to Total-Lipids in Large VLDL percentage
S-VLDL-L,0.89 [0.87-0.92],1.804e-07,***,Total-Lipids in Small VLDL
VLDL-PL,0.89 [0.87-0.92],9.483e-08,***,Phospholipids in VLDL
M-HDL-CE%,0.89 [0.87-0.92],6.802e-09,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-VLDL-CE,0.89 [0.87-0.92],1.050e-07,***,Cholesteryl Esters in Large VLDL
XL-HDL-FC,0.89 [0.86-0.92],7.706e-07,***,Free Cholesterol in Very Large HDL
XL-VLDL-CE,0.89 [0.86-0.92],1.811e-08,***,Cholesteryl Esters in Very Large VLDL
ApoB/ApoA1,0.89 [0.86-0.92],3.983e-09,***,Apolipoprotein B to Apolipoprotein A1 ratio
SFA,0.89 [0.86-0.92],1.973e-09,***,Saturated Fatty Acids
S-HDL-CE%,0.89 [0.86-0.91],3.471e-10,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XS-VLDL-PL,0.89 [0.86-0.91],7.750e-10,***,Phospholipids in Very Small VLDL
XL-VLDL-FC%,0.88 [0.86-0.91],4.080e-09,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-FC%,0.88 [0.86-0.91],5.623e-13,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-L,0.88 [0.85-0.91],6.824e-08,***,Total-Lipids in Very Large HDL
Omega-6%,0.88 [0.85-0.91],4.892e-12,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE%,0.88 [0.85-0.91],1.560e-11,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-PL,0.88 [0.85-0.90],5.280e-12,***,Phospholipids in Medium HDL
L-HDL-PL,0.88 [0.85-0.91],1.241e-09,***,Phospholipids in Large HDL
L-VLDL-CE%,0.88 [0.85-0.90],5.778e-13,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
VLDL-P,0.88 [0.85-0.90],2.391e-12,***,Concentration of VLDL Particles
L-HDL-FC%,0.87 [0.85-0.90],1.722e-18,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-FC%,0.87 [0.84-0.90],1.292e-13,***,Free Cholesterol to Total-Lipids in Small HDL percentage
VLDL-FC,0.87 [0.84-0.89],4.127e-15,***,Free Cholesterol in VLDL
S-LDL-FC%,0.86 [0.84-0.89],8.428e-21,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-CE%,0.86 [0.84-0.89],4.881e-21,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Total-FA,0.86 [0.84-0.89],2.301e-17,***,Total-Fatty Acids
S-HDL-PL,0.86 [0.84-0.89],3.643e-17,***,Phospholipids in Small HDL
L-HDL-L,0.86 [0.83-0.89],3.328e-13,***,Total-Lipids in Large HDL
M-HDL-L,0.86 [0.83-0.89],5.964e-17,***,Total-Lipids in Medium HDL
XS-VLDL-FC%,0.86 [0.84-0.88],6.256e-23,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-P,0.86 [0.83-0.89],5.711e-13,***,Concentration of Very Large HDL Particles
S-HDL-C%,0.86 [0.83-0.88],8.260e-20,***,Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-FC,0.86 [0.83-0.89],1.118e-13,***,Free Cholesterol in Large HDL
M-HDL-C%,0.86 [0.83-0.88],2.038e-20,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-CE,0.85 [0.83-0.88],1.522e-18,***,Cholesteryl Esters in Small VLDL
M-LDL-FC%,0.85 [0.83-0.88],6.024e-22,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-L,0.85 [0.83-0.88],6.755e-20,***,Total-Lipids in Very Small VLDL
XL-HDL-C,0.85 [0.82-0.88],3.828e-14,***,Cholesterol in Very Large HDL
L-HDL-C%,0.85 [0.83-0.88],1.516e-25,***,Cholesterol to Total-Lipids in Large HDL percentage
