Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-TG,1.22 [1.16-1.28],1.894e-09,***,Total-Triglycerides
XL-VLDL-TG,1.21 [1.16-1.28],1.659e-09,***,Triglycerides in Very Large VLDL
S-HDL-TG,1.21 [1.16-1.27],5.358e-10,***,Triglycerides in Small HDL
MUFA,1.21 [1.15-1.27],1.996e-08,***,Monounsaturated Fatty Acids
VLDL-TG,1.21 [1.15-1.27],9.250e-09,***,Triglycerides in VLDL
XL-VLDL-L,1.21 [1.15-1.27],8.273e-09,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.21 [1.15-1.27],4.199e-09,***,Concentration of Very Large VLDL Particles
S-LDL-TG,1.21 [1.15-1.27],5.350e-09,***,Triglycerides in Small LDL
TG/PG,1.20 [1.14-1.27],1.848e-06,***,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-P,1.20 [1.15-1.26],1.540e-08,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-PL,1.20 [1.15-1.26],1.879e-08,***,Phospholipids in Very Large VLDL
XXL-VLDL-L,1.20 [1.14-1.26],8.923e-08,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
MUFA%,1.20 [1.14-1.27],6.964e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG,1.20 [1.14-1.26],1.111e-07,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.20 [1.14-1.26],5.826e-08,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.20 [1.14-1.26],3.849e-08,***,Phospholipids in Large VLDL
SFA,1.20 [1.14-1.26],7.734e-07,***,Saturated Fatty Acids
L-VLDL-P,1.20 [1.14-1.26],5.054e-08,***,Concentration of Large VLDL Particles
XXL-VLDL-FC,1.20 [1.14-1.26],1.247e-07,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.20 [1.14-1.25],3.842e-08,***,Triglycerides in Small VLDL
M-LDL-TG,1.20 [1.14-1.25],4.628e-08,***,Triglycerides in Medium LDL
XL-VLDL-FC,1.19 [1.14-1.25],1.042e-07,***,Free Cholesterol in Very Large VLDL
L-VLDL-L,1.19 [1.14-1.25],1.802e-07,***,Total-Lipids in Large VLDL
L-VLDL-TG,1.19 [1.14-1.25],1.555e-07,***,Triglycerides in Large VLDL
LDL-TG,1.19 [1.14-1.25],1.026e-07,***,Triglycerides in LDL
XS-VLDL-TG,1.19 [1.14-1.25],3.057e-08,***,Triglycerides in Very Small VLDL
VLDL-L,1.19 [1.13-1.25],8.248e-07,***,Total-Lipids in VLDL
XXL-VLDL-C,1.19 [1.13-1.25],7.091e-07,***,Cholesterol in Chylomicrons and Extremely Large VLDL
S-HDL-TG%,1.19 [1.13-1.25],3.274e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-FC,1.19 [1.13-1.25],4.145e-07,***,Free Cholesterol in Large VLDL
M-VLDL-TG,1.19 [1.13-1.25],5.271e-07,***,Triglycerides in Medium VLDL
Total-FA,1.19 [1.13-1.25],8.624e-06,***,Total-Fatty Acids
HDL-TG,1.18 [1.13-1.24],1.211e-07,***,Triglycerides in HDL
VLDL-size,1.18 [1.12-1.25],4.595e-05,***,Average Diameter for VLDL Particles
XL-HDL-TG%,1.18 [1.12-1.25],9.927e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-LDL-TG,1.18 [1.13-1.24],7.138e-07,***,Triglycerides in Large LDL
XXL-VLDL-CE,1.18 [1.12-1.24],5.604e-06,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-HDL-TG,1.18 [1.13-1.24],1.755e-07,***,Triglycerides in Medium HDL
IDL-TG,1.18 [1.13-1.24],6.212e-07,***,Triglycerides in IDL
M-HDL-TG%,1.18 [1.12-1.24],6.701e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-PL,1.18 [1.12-1.23],1.098e-05,***,Phospholipids in VLDL
XL-VLDL-C,1.17 [1.12-1.23],1.295e-05,***,Cholesterol in Very Large VLDL
L-VLDL-C,1.17 [1.12-1.23],1.442e-05,***,Cholesterol in Large VLDL
L-HDL-TG%,1.17 [1.11-1.24],0.002,**,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.17 [1.11-1.23],1.407e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.17 [1.10-1.23],0.005,**,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-L,1.16 [1.10-1.21],2.976e-04,***,Total-Lipids in Small VLDL
GlycA,1.16 [1.10-1.22],0.004,**,Glycoprotein Acetyls
S-VLDL-P,1.16 [1.10-1.21],2.573e-04,***,Concentration of Small VLDL Particles
VLDL-FC,1.16 [1.10-1.21],5.827e-04,***,Free Cholesterol in VLDL
XL-HDL-TG,1.16 [1.10-1.21],2.392e-04,***,Triglycerides in Very Large HDL
VLDL-P,1.15 [1.10-1.21],9.907e-04,***,Concentration of VLDL Particles
L-VLDL-CE,1.15 [1.10-1.21],9.960e-04,***,Cholesteryl Esters in Large VLDL
IDL-TG%,1.15 [1.09-1.21],0.023,*,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-CE,1.15 [1.10-1.21],0.002,**,Cholesteryl Esters in Very Large VLDL
M-VLDL-L,1.15 [1.09-1.20],0.004,**,Total-Lipids in Medium VLDL
S-HDL-CE%,0.87 [0.83-0.91],0.002,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,0.87 [0.83-0.91],0.001,**,Cholesterol to Total-Lipids in Small HDL percentage
