Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.29 [1.18-1.39],3.592e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.27 [1.17-1.37],5.963e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,1.26 [1.16-1.36],0.001,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.24 [1.14-1.34],0.018,*,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,1.23 [1.14-1.32],0.008,**,Creatinine
L-HDL-C%,0.83 [0.77-0.89],0.038,*,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-C%,0.81 [0.76-0.87],0.005,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
PC,0.81 [0.75-0.88],0.030,*,Phosphatidylcholines
XS-VLDL-CE%,0.80 [0.75-0.86],6.099e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-P,0.80 [0.74-0.87],0.014,*,Total-Concentration of Lipoprotein Particles
M-HDL-PL,0.80 [0.74-0.87],0.009,**,Phospholipids in Medium HDL
PUFA/MUFA,0.80 [0.74-0.86],0.009,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-P,0.80 [0.73-0.86],0.007,**,Concentration of HDL Particles
M-HDL-L,0.79 [0.73-0.85],7.663e-04,***,Total-Lipids in Medium HDL
M-HDL-FC%,0.78 [0.72-0.84],8.218e-06,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE,0.78 [0.71-0.85],0.030,*,Cholesteryl Esters in Very Large HDL
M-HDL-P,0.78 [0.71-0.84],6.462e-04,***,Concentration of Medium HDL Particles
M-HDL-FC,0.77 [0.71-0.84],3.886e-04,***,Free Cholesterol in Medium HDL
ApoA1,0.77 [0.71-0.84],9.220e-05,***,Apolipoprotein A1
M-HDL-CE,0.77 [0.71-0.84],1.361e-04,***,Cholesteryl Esters in Medium HDL
M-HDL-C,0.77 [0.71-0.84],1.002e-04,***,Cholesterol in Medium HDL
HDL-PL,0.77 [0.71-0.84],8.104e-05,***,Phospholipids in HDL
HDL-L,0.76 [0.70-0.83],1.065e-05,***,Total-Lipids in HDL
HDL-FC,0.76 [0.70-0.83],7.347e-05,***,Free Cholesterol in HDL
HDL-size,0.75 [0.69-0.82],1.889e-04,***,Average Diameter for HDL Particles
L-HDL-FC,0.75 [0.68-0.82],2.222e-04,***,Free Cholesterol in Large HDL
L-HDL-PL,0.75 [0.68-0.82],4.199e-05,***,Phospholipids in Large HDL
HDL-C,0.75 [0.69-0.81],2.015e-06,***,HDL Cholesterol
HDL-CE,0.75 [0.68-0.81],2.076e-06,***,Cholesteryl Esters in HDL
L-HDL-L,0.74 [0.68-0.81],9.930e-06,***,Total-Lipids in Large HDL
L-HDL-C,0.74 [0.67-0.81],2.408e-05,***,Cholesterol in Large HDL
L-HDL-P,0.74 [0.67-0.81],7.621e-05,***,Concentration of Large HDL Particles
L-HDL-CE,0.74 [0.67-0.81],2.649e-05,***,Cholesteryl Esters in Large HDL
