Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.45 [2.10-2.86],2.132e-24,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,2.20 [1.98-2.46],1.330e-40,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.20 [1.96-2.47],1.386e-36,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.20 [1.99-2.43],4.145e-48,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.03 [1.85-2.22],3.495e-46,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.98 [1.79-2.20],2.417e-32,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.94 [1.77-2.12],2.416e-41,***,Triglycerides to Total-Lipids in Large LDL percentage
Creatinine,1.91 [1.76-2.06],6.661e-56,***,Creatinine
S-LDL-TG%,1.85 [1.69-2.03],1.196e-33,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.85 [1.69-2.02],2.150e-36,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.82 [1.67-1.98],4.210e-38,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.73 [1.57-1.90],1.940e-23,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
TG/PG,1.71 [1.55-1.89],8.310e-21,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.68 [1.53-1.86],4.780e-20,***,Triglycerides to Total-Lipids in Very Large HDL percentage
VLDL-size,1.68 [1.51-1.87],9.682e-17,***,Average Diameter for VLDL Particles
M-HDL-PL%,1.67 [1.53-1.84],1.607e-22,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.66 [1.49-1.85],3.688e-15,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.60 [1.44-1.77],3.167e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.53 [1.37-1.71],6.019e-09,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.52 [1.36-1.69],8.672e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.46 [1.33-1.61],3.649e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG,1.46 [1.33-1.59],1.913e-11,***,Triglycerides in Very Large VLDL
S-HDL-TG,1.45 [1.32-1.59],6.364e-10,***,Triglycerides in Small HDL
XXL-VLDL-L,1.44 [1.31-1.57],5.715e-10,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.43 [1.32-1.56],3.212e-11,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.42 [1.30-1.55],2.661e-10,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.41 [1.30-1.53],2.028e-10,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-TG,1.41 [1.28-1.55],1.160e-06,***,Triglycerides in VLDL
Total-TG,1.38 [1.25-1.52],1.305e-05,***,Total-Triglycerides
XXL-VLDL-FC,1.38 [1.27-1.51],8.663e-08,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,1.37 [1.25-1.51],5.356e-06,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.36 [1.25-1.49],2.874e-06,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,1.36 [1.24-1.49],6.904e-06,***,Triglycerides in Large VLDL
S-VLDL-TG,1.36 [1.24-1.49],2.593e-05,***,Triglycerides in Small VLDL
GlycA,1.35 [1.22-1.50],0.001,**,Glycoprotein Acetyls
XXL-VLDL-C,1.35 [1.23-1.48],1.575e-05,***,Cholesterol in Chylomicrons and Extremely Large VLDL
IDL-PL%,1.33 [1.21-1.47],0.001,**,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG,1.32 [1.21-1.43],9.485e-05,***,Triglycerides in Small LDL
XL-VLDL-PL,1.31 [1.20-1.44],0.002,**,Phospholipids in Very Large VLDL
XXL-VLDL-CE,1.31 [1.20-1.44],0.001,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.30 [1.19-1.43],0.008,**,Phospholipids in Large VLDL
L-VLDL-P,1.30 [1.18-1.42],0.006,**,Concentration of Large VLDL Particles
L-VLDL-L,1.29 [1.17-1.42],0.040,*,Total-Lipids in Large VLDL
XL-HDL-PL%,0.79 [0.73-0.86],0.002,**,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-PL,0.76 [0.68-0.84],0.048,*,Phospholipids in HDL
Phosphoglyc,0.76 [0.69-0.83],0.002,**,Phosphoglycerides
XS-VLDL-PL,0.75 [0.68-0.83],0.011,*,Phospholipids in Very Small VLDL
M-LDL-CE,0.75 [0.67-0.82],0.002,**,Cholesteryl Esters in Medium LDL
Total-L,0.74 [0.68-0.82],8.514e-05,***,Total-Lipids in Lipoprotein Particles
S-HDL-CE%,0.74 [0.68-0.81],4.505e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-HDL-CE,0.74 [0.67-0.82],0.005,**,Cholesteryl Esters in Medium HDL
M-HDL-C,0.74 [0.66-0.82],0.003,**,Cholesterol in Medium HDL
S-VLDL-C,0.74 [0.66-0.82],0.002,**,Cholesterol in Small VLDL
ApoA1,0.74 [0.66-0.82],0.001,**,Apolipoprotein A1
S-LDL-CE,0.73 [0.66-0.81],7.003e-04,***,Cholesteryl Esters in Small LDL
M-HDL-FC,0.73 [0.65-0.81],0.003,**,Free Cholesterol in Medium HDL
HDL-P,0.73 [0.66-0.81],5.919e-04,***,Concentration of HDL Particles
M-LDL-L,0.73 [0.66-0.80],4.297e-05,***,Total-Lipids in Medium LDL
PC,0.72 [0.66-0.80],6.798e-06,***,Phosphatidylcholines
S-LDL-P,0.72 [0.65-0.80],1.558e-04,***,Concentration of Small LDL Particles
S-LDL-L,0.72 [0.65-0.80],3.803e-05,***,Total-Lipids in Small LDL
M-LDL-PL,0.72 [0.65-0.79],3.300e-05,***,Phospholipids in Medium LDL
PUFA,0.71 [0.65-0.79],1.298e-06,***,Polyunsaturated Fatty Acids
XL-HDL-CE%,0.71 [0.65-0.78],4.431e-09,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LDL-size,0.71 [0.65-0.78],6.298e-08,***,Average Diameter for LDL Particles
M-LDL-P,0.71 [0.64-0.79],2.687e-05,***,Concentration of Medium LDL Particles
VLDL-CE,0.71 [0.64-0.78],3.876e-06,***,Cholesteryl Esters in VLDL
M-VLDL-FC,0.71 [0.64-0.78],1.919e-05,***,Free Cholesterol in Medium VLDL
HDL-L,0.70 [0.63-0.78],1.618e-05,***,Total-Lipids in HDL
XS-VLDL-L,0.70 [0.63-0.78],3.377e-06,***,Total-Lipids in Very Small VLDL
S-LDL-PL,0.70 [0.63-0.78],2.897e-06,***,Phospholipids in Small LDL
Total-PL,0.70 [0.64-0.77],2.914e-08,***,Total-Phospholipids in Lipoprotein Particles
Cholines,0.70 [0.64-0.77],4.974e-08,***,Total-Cholines
M-LDL-C,0.70 [0.64-0.78],7.005e-07,***,Cholesterol in Medium LDL
M-HDL-CE%,0.70 [0.64-0.76],1.832e-10,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Total-P,0.70 [0.63-0.77],9.766e-07,***,Total-Concentration of Lipoprotein Particles
L-HDL-FC%,0.69 [0.64-0.74],2.660e-20,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-C,0.69 [0.62-0.76],1.091e-07,***,Cholesterol in Small LDL
S-VLDL-FC,0.69 [0.62-0.76],6.488e-07,***,Free Cholesterol in Small VLDL
Omega-6,0.68 [0.62-0.75],2.310e-09,***,Omega-6 Fatty Acids
XXL-VLDL-CE%,0.68 [0.62-0.76],1.835e-07,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC%,0.68 [0.60-0.77],2.360e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-P,0.68 [0.61-0.76],2.209e-07,***,Concentration of Very Small VLDL Particles
S-HDL-C%,0.67 [0.61-0.74],1.399e-11,***,Cholesterol to Total-Lipids in Small HDL percentage
LDL-CE,0.66 [0.60-0.73],1.166e-11,***,Cholesteryl Esters in LDL
S-HDL-FC%,0.66 [0.59-0.74],1.599e-08,***,Free Cholesterol to Total-Lipids in Small HDL percentage
LA,0.66 [0.60-0.73],3.174e-12,***,Linoleic Acid
S-LDL-FC%,0.66 [0.61-0.71],1.243e-24,***,Free Cholesterol to Total-Lipids in Small LDL percentage
LDL-L,0.66 [0.60-0.72],2.845e-13,***,Total-Lipids in LDL
ApoB,0.66 [0.59-0.72],2.458e-11,***,Apolipoprotein B
LDL-P,0.66 [0.59-0.73],1.520e-09,***,Concentration of LDL Particles
XS-VLDL-FC,0.65 [0.58-0.72],3.264e-10,***,Free Cholesterol in Very Small VLDL
M-HDL-C%,0.65 [0.59-0.71],2.420e-16,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-CE%,0.65 [0.60-0.69],4.474e-30,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-FC%,0.64 [0.58-0.69],2.590e-19,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
LDL-C,0.64 [0.58-0.70],1.455e-15,***,LDL Cholesterol
Non-HDL-C,0.64 [0.58-0.70],1.223e-16,***,Total-Cholesterol Minus HDL-C
IDL-FC%,0.64 [0.58-0.69],5.383e-20,***,Free Cholesterol to Total-Lipids in IDL percentage
Remnant-C,0.63 [0.58-0.70],1.050e-15,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XS-VLDL-FC%,0.63 [0.59-0.68],3.103e-27,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,0.63 [0.60-0.67],4.939e-51,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XXL-VLDL-C%,0.63 [0.56-0.71],9.453e-09,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-P,0.63 [0.57-0.70],1.176e-11,***,Concentration of Large LDL Particles
LDL-PL,0.63 [0.57-0.70],1.767e-14,***,Phospholipids in LDL
L-HDL-C%,0.63 [0.58-0.67],1.377e-34,***,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-CE,0.62 [0.56-0.69],5.014e-16,***,Cholesteryl Esters in Large LDL
L-LDL-L,0.62 [0.56-0.68],6.112e-18,***,Total-Lipids in Large LDL
HDL-FC,0.62 [0.55-0.69],1.066e-10,***,Free Cholesterol in HDL
M-LDL-C%,0.62 [0.57-0.66],1.406e-31,***,Cholesterol to Total-Lipids in Medium LDL percentage
Total-FC,0.61 [0.56-0.67],7.866e-19,***,Total-Free Cholesterol
S-LDL-C%,0.61 [0.56-0.66],2.044e-28,***,Cholesterol to Total-Lipids in Small LDL percentage
HDL-C,0.61 [0.54-0.68],6.493e-13,***,HDL Cholesterol
L-HDL-PL,0.61 [0.53-0.69],2.364e-09,***,Phospholipids in Large HDL
HDL-CE,0.61 [0.54-0.68],5.966e-13,***,Cholesteryl Esters in HDL
Total-C,0.60 [0.55-0.66],6.809e-23,***,Total-Cholesterol
L-LDL-C,0.60 [0.55-0.66],9.978e-20,***,Cholesterol in Large LDL
SM,0.60 [0.54-0.66],1.964e-18,***,Sphingomyelins
Clinical LDL-C,0.60 [0.55-0.66],7.351e-23,***,Clinical LDL Cholesterol
HDL-size,0.60 [0.53-0.68],1.607e-09,***,Average Diameter for HDL Particles
Unsaturation,0.60 [0.54-0.66],1.732e-19,***,Degree of Unsaturation
M-LDL-FC,0.60 [0.54-0.66],6.860e-17,***,Free Cholesterol in Medium LDL
IDL-CE%,0.60 [0.55-0.65],4.169e-32,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-CE,0.60 [0.54-0.65],6.141e-24,***,Total-Esterified Cholesterol
S-LDL-FC,0.59 [0.54-0.66],9.567e-18,***,Free Cholesterol in Small LDL
M-LDL-FC%,0.59 [0.55-0.64],4.984e-33,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.59 [0.54-0.64],3.631e-28,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.59 [0.54-0.64],3.877e-28,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-CE%,0.59 [0.54-0.64],2.261e-30,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-C%,0.59 [0.54-0.64],1.812e-34,***,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-C,0.58 [0.52-0.65],5.185e-18,***,Cholesterol in Medium VLDL
L-LDL-PL,0.58 [0.52-0.64],1.102e-20,***,Phospholipids in Large LDL
IDL-C%,0.58 [0.54-0.62],5.134e-41,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-C%,0.57 [0.53-0.61],5.368e-50,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.57 [0.53-0.61],1.367e-41,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Gly,0.56 [0.50-0.63],6.136e-16,***,Glycine
L-HDL-L,0.56 [0.49-0.64],1.425e-13,***,Total-Lipids in Large HDL
L-VLDL-C%,0.56 [0.50-0.62],3.089e-24,***,Cholesterol to Total-Lipids in Large VLDL percentage
LDL-FC,0.56 [0.50-0.62],1.051e-24,***,Free Cholesterol in LDL
XS-VLDL-C,0.56 [0.50-0.62],6.503e-22,***,Cholesterol in Very Small VLDL
M-VLDL-FC%,0.55 [0.51-0.60],7.127e-46,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-L,0.55 [0.50-0.61],1.006e-28,***,Total-Lipids in IDL
IDL-P,0.55 [0.49-0.61],6.409e-22,***,Concentration of IDL Particles
L-LDL-FC%,0.55 [0.51-0.59],1.839e-48,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-C%,0.54 [0.50-0.59],1.823e-40,***,Cholesterol to Total-Lipids in Small VLDL percentage
IDL-PL,0.54 [0.48-0.60],1.740e-26,***,Phospholipids in IDL
L-LDL-FC,0.53 [0.48-0.59],1.026e-27,***,Free Cholesterol in Large LDL
XL-VLDL-FC%,0.53 [0.47-0.59],1.980e-22,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-CE%,0.53 [0.49-0.57],2.719e-56,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C,0.52 [0.48-0.58],2.718e-33,***,Cholesterol in IDL
IDL-CE,0.52 [0.48-0.58],2.720e-32,***,Cholesteryl Esters in IDL
XS-VLDL-C%,0.52 [0.48-0.57],4.302e-55,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE,0.52 [0.47-0.58],1.096e-26,***,Cholesteryl Esters in Very Small VLDL
L-VLDL-CE%,0.52 [0.47-0.58],6.719e-33,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
LA%,0.52 [0.47-0.57],1.537e-42,***,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.52 [0.47-0.57],1.056e-31,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-FC%,0.52 [0.48-0.56],2.974e-47,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XL-HDL-PL,0.51 [0.45-0.59],4.696e-14,***,Phospholipids in Very Large HDL
M-VLDL-CE,0.51 [0.46-0.57],8.719e-28,***,Cholesteryl Esters in Medium VLDL
XL-HDL-FC,0.51 [0.45-0.58],3.156e-19,***,Free Cholesterol in Very Large HDL
L-HDL-FC,0.51 [0.44-0.58],6.132e-15,***,Free Cholesterol in Large HDL
IDL-FC,0.50 [0.45-0.56],3.129e-32,***,Free Cholesterol in IDL
L-HDL-P,0.50 [0.43-0.58],1.358e-14,***,Concentration of Large HDL Particles
S-VLDL-PL%,0.50 [0.45-0.55],1.918e-43,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-HDL-C,0.49 [0.42-0.56],6.424e-18,***,Cholesterol in Large HDL
