Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.08 [1.93-2.25],3.812e-70,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.03 [1.88-2.19],8.565e-72,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,2.00 [1.81-2.21],2.512e-37,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,1.99 [1.86-2.13],6.807e-79,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.90 [1.78-2.02],4.510e-79,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.82 [1.70-1.94],8.034e-70,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.77 [1.67-1.89],2.519e-67,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.62 [1.51-1.73],7.313e-39,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.59 [1.48-1.70],1.492e-33,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.56 [1.46-1.66],9.435e-35,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.53 [1.43-1.63],1.840e-34,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.46 [1.35-1.57],1.264e-17,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,1.42 [1.32-1.53],2.710e-14,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,1.38 [1.30-1.47],2.482e-20,***,Creatinine
S-LDL-PL%,1.36 [1.27-1.45],3.664e-13,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.32 [1.23-1.41],2.953e-10,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.31 [1.22-1.41],7.679e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.27 [1.18-1.37],1.597e-05,***,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,1.24 [1.16-1.33],1.522e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-C%,0.83 [0.78-0.89],0.015,*,Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-CE%,0.83 [0.78-0.88],4.849e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-L,0.82 [0.77-0.88],0.017,*,Total-Lipids in Medium HDL
XL-VLDL-L,0.82 [0.76-0.88],0.049,*,Total-Lipids in Very Large VLDL
L-VLDL-FC%,0.82 [0.76-0.88],0.001,**,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-C,0.81 [0.76-0.87],0.004,**,Cholesterol in Medium HDL
HDL-size,0.81 [0.75-0.88],0.032,*,Average Diameter for HDL Particles
PUFA/MUFA,0.81 [0.75-0.87],7.872e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-TG,0.81 [0.75-0.87],0.005,**,Triglycerides in Large HDL
XL-HDL-CE%,0.80 [0.75-0.85],2.820e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LDL-size,0.80 [0.75-0.85],8.231e-06,***,Average Diameter for LDL Particles
S-LDL-FC%,0.80 [0.75-0.85],1.534e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Omega-3,0.80 [0.74-0.86],3.020e-04,***,Omega-3 Fatty Acids
S-HDL-PL,0.80 [0.74-0.85],3.405e-05,***,Phospholipids in Small HDL
M-HDL-P,0.79 [0.74-0.85],1.021e-04,***,Concentration of Medium HDL Particles
M-LDL-FC%,0.78 [0.74-0.84],1.517e-08,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-TG,0.78 [0.73-0.85],1.872e-04,***,Triglycerides in Medium LDL
XL-VLDL-PL,0.78 [0.72-0.85],8.591e-05,***,Phospholipids in Very Large VLDL
XXL-VLDL-CE%,0.78 [0.73-0.84],3.645e-06,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-PL,0.78 [0.72-0.84],1.953e-05,***,Phospholipids in Large VLDL
L-HDL-C%,0.77 [0.73-0.82],1.713e-12,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-PL,0.77 [0.71-0.84],4.203e-05,***,Phospholipids in Large HDL
L-VLDL-P,0.77 [0.71-0.83],7.617e-06,***,Concentration of Large VLDL Particles
S-HDL-L,0.77 [0.72-0.82],2.298e-08,***,Total-Lipids in Small HDL
IDL-FC%,0.77 [0.72-0.82],7.009e-11,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-CE,0.76 [0.71-0.82],6.941e-09,***,Cholesteryl Esters in Small HDL
L-LDL-CE%,0.76 [0.71-0.81],1.426e-11,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-L,0.76 [0.71-0.82],2.670e-07,***,Total-Lipids in Large VLDL
HDL-PL,0.76 [0.71-0.82],2.632e-08,***,Phospholipids in HDL
MUFA,0.76 [0.70-0.81],8.204e-09,***,Monounsaturated Fatty Acids
IDL-TG,0.75 [0.70-0.81],1.382e-07,***,Triglycerides in IDL
LDL-TG,0.75 [0.70-0.81],2.126e-07,***,Triglycerides in LDL
DHA,0.75 [0.69-0.81],1.317e-08,***,Docosahexaenoic Acid
M-VLDL-TG,0.75 [0.69-0.81],1.000e-08,***,Triglycerides in Medium VLDL
XL-VLDL-FC,0.74 [0.69-0.81],2.439e-08,***,Free Cholesterol in Very Large VLDL
M-HDL-FC,0.74 [0.69-0.80],4.690e-10,***,Free Cholesterol in Medium HDL
L-HDL-L,0.74 [0.68-0.80],1.580e-08,***,Total-Lipids in Large HDL
L-LDL-TG,0.73 [0.68-0.79],2.065e-09,***,Triglycerides in Large LDL
L-VLDL-FC,0.73 [0.68-0.79],9.547e-10,***,Free Cholesterol in Large VLDL
ApoA1,0.73 [0.68-0.78],1.625e-12,***,Apolipoprotein A1
S-HDL-C,0.73 [0.68-0.78],6.537e-14,***,Cholesterol in Small HDL
XL-HDL-TG,0.73 [0.67-0.79],2.422e-10,***,Triglycerides in Very Large HDL
HDL-L,0.73 [0.68-0.78],1.434e-12,***,Total-Lipids in HDL
HDL-CE,0.72 [0.67-0.78],5.238e-12,***,Cholesteryl Esters in HDL
L-HDL-CE,0.72 [0.66-0.78],3.105e-09,***,Cholesteryl Esters in Large HDL
XL-VLDL-PL%,0.71 [0.67-0.75],3.806e-31,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-P,0.71 [0.66-0.76],4.040e-16,***,Concentration of Small HDL Particles
L-HDL-C,0.71 [0.65-0.77],1.854e-10,***,Cholesterol in Large HDL
HDL-C,0.70 [0.65-0.76],4.327e-15,***,HDL Cholesterol
M-LDL-CE%,0.69 [0.65-0.74],4.198e-22,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-HDL-P,0.69 [0.63-0.75],2.624e-11,***,Concentration of Large HDL Particles
HDL-P,0.69 [0.64-0.74],7.348e-19,***,Concentration of HDL Particles
XL-HDL-PL,0.68 [0.62-0.74],2.363e-12,***,Phospholipids in Very Large HDL
L-HDL-FC%,0.68 [0.64-0.71],9.332e-48,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-CE%,0.68 [0.63-0.72],2.138e-26,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-HDL-FC,0.68 [0.62-0.74],2.002e-13,***,Free Cholesterol in Large HDL
XS-VLDL-FC%,0.66 [0.63-0.70],2.015e-43,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-FC,0.66 [0.61-0.71],1.398e-25,***,Free Cholesterol in Small HDL
M-VLDL-CE%,0.66 [0.63-0.69],4.032e-73,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
VLDL-L,0.66 [0.61-0.71],1.079e-24,***,Total-Lipids in VLDL
L-VLDL-C,0.65 [0.61-0.71],3.947e-21,***,Cholesterol in Large VLDL
XL-VLDL-C,0.65 [0.60-0.70],4.991e-21,***,Cholesterol in Very Large VLDL
L-VLDL-C%,0.64 [0.60-0.69],5.934e-30,***,Cholesterol to Total-Lipids in Large VLDL percentage
SFA,0.64 [0.59-0.68],1.641e-30,***,Saturated Fatty Acids
HDL-FC,0.63 [0.58-0.69],3.972e-24,***,Free Cholesterol in HDL
M-HDL-FC%,0.63 [0.59-0.67],1.821e-46,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-FC%,0.63 [0.59-0.66],1.014e-51,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-P,0.63 [0.58-0.68],2.268e-25,***,Concentration of Small VLDL Particles
XL-HDL-L,0.62 [0.57-0.68],9.616e-20,***,Total-Lipids in Very Large HDL
L-VLDL-CE%,0.62 [0.58-0.67],1.373e-36,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Total-P,0.62 [0.57-0.66],9.597e-34,***,Total-Concentration of Lipoprotein Particles
Total-FA,0.62 [0.58-0.66],2.419e-38,***,Total-Fatty Acids
S-VLDL-CE%,0.61 [0.58-0.65],1.169e-54,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-FC%,0.61 [0.56-0.66],2.448e-31,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
LA%,0.61 [0.57-0.65],2.511e-47,***,Linoleic Acid to Total-Fatty Acids percentage
XL-VLDL-CE%,0.60 [0.56-0.65],1.707e-35,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
