Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.08 [1.06-1.10],7.925e-13,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.08 [1.06-1.10],2.457e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.08 [1.05-1.10],6.909e-08,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,1.07 [1.06-1.09],8.261e-11,***,Average Diameter for VLDL Particles
XL-HDL-TG%,1.07 [1.05-1.09],1.701e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
MUFA%,1.07 [1.05-1.09],4.500e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG,1.07 [1.05-1.09],5.566e-09,***,Triglycerides in Very Large VLDL
L-HDL-PL%,1.07 [1.05-1.09],3.014e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.07 [1.05-1.09],5.009e-07,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-L,1.06 [1.05-1.08],4.994e-08,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.06 [1.05-1.08],6.182e-08,***,Concentration of Very Large VLDL Particles
VLDL-TG,1.06 [1.05-1.08],8.386e-08,***,Triglycerides in VLDL
L-VLDL-TG,1.06 [1.05-1.08],1.300e-07,***,Triglycerides in Large VLDL
XS-VLDL-TG%,1.06 [1.04-1.08],7.435e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.06 [1.05-1.08],1.023e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-PL,1.06 [1.04-1.08],1.501e-07,***,Phospholipids in Large VLDL
XXL-VLDL-P,1.06 [1.04-1.08],1.375e-06,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-VLDL-TG%,1.06 [1.04-1.08],2.739e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XXL-VLDL-PL,1.06 [1.04-1.08],1.288e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.06 [1.04-1.08],1.699e-06,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,1.06 [1.04-1.08],4.246e-07,***,Phospholipids in Very Large VLDL
Total-TG,1.06 [1.04-1.08],6.634e-07,***,Total-Triglycerides
L-VLDL-P,1.06 [1.04-1.08],4.888e-07,***,Concentration of Large VLDL Particles
L-VLDL-L,1.06 [1.04-1.08],4.330e-07,***,Total-Lipids in Large VLDL
XXL-VLDL-TG,1.06 [1.04-1.08],5.344e-06,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-HDL-TG,1.06 [1.04-1.08],3.869e-07,***,Triglycerides in Small HDL
IDL-TG%,1.06 [1.04-1.08],5.908e-06,***,Triglycerides to Total-Lipids in IDL percentage
XXL-VLDL-FC,1.06 [1.04-1.08],5.354e-06,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,1.06 [1.04-1.08],6.280e-06,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-FC,1.06 [1.04-1.08],2.164e-06,***,Free Cholesterol in Large VLDL
XL-VLDL-FC,1.06 [1.04-1.08],4.260e-06,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-CE,1.06 [1.04-1.08],1.734e-05,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,1.06 [1.04-1.07],5.669e-06,***,Triglycerides in Medium VLDL
M-HDL-TG%,1.06 [1.04-1.07],1.534e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG,1.06 [1.04-1.07],1.028e-05,***,Triglycerides in Small VLDL
